-BEGIN HEADER-
Dataset: Baron_POWER_Point_Hourly_20230101_2026_-_Copy.csv
Forecast Summary:
Prediksi kecepatan angin untuk periode 14-05-2026 hingga 20-05-2026 menunjukkan rata-rata -998.85 m/s, termasuk kategori tenang (calm). Kecepatan tertinggi mencapai -998.85 m/s dan terendah -998.87 m/s, dengan standar deviasi 0.00 m/s. Angin cenderung paling kuat sekitar pukul 19:00 dan paling lemah sekitar pukul 17:00. Secara umum tren angin relatif stabil sepanjang periode. 

Model terbaik adalah XGB dengan MAPE 3.19% dan RMSE 0.076. Tingkat akurasi model tergolong tinggi.

-END HEADER-

YEAR;MO;DY;HR;WS10M;GBR;XGB;KNN;LSTM;BiLSTM
2023;1;1;15;5,28;5,361;5,35;4,74;;
2023;1;1;16;4,13;4,457;4,161;3,624;;
2023;1;1;17;2,83;3,006;2,855;3,078;;
2023;1;1;18;2,55;2,432;2,432;2,472;;
2023;1;1;19;2,61;2,481;2,493;2,418;;
2023;1;1;20;2,72;2,568;2,642;2,482;;
2023;1;1;21;2,81;2,705;2,804;2,496;;
2023;1;1;22;2,76;2,699;2,775;2,402;;
2023;1;1;23;2,46;2,513;2,575;2,286;;
2023;1;2;0;2,27;2,325;2,325;2,198;;
2023;1;2;1;2,19;2,22;2,21;2,106;;
2023;1;2;2;2,15;2,16;2,142;2,182;;
2023;1;2;3;1,98;2,084;2,034;2,154;;
2023;1;2;4;1,97;2,009;1,969;2,186;;
2023;1;2;5;2,31;2,136;2,191;2,526;;
2023;1;2;6;3,61;3,309;3,421;3,286;;
2023;1;2;7;4,67;4,426;4,549;4,348;;
2023;1;2;8;5,66;5,185;5,485;5,238;;
2023;1;2;9;6,17;5,93;6,02;6,106;;
2023;1;2;10;6,55;6,288;6,439;6,394;;
2023;1;2;11;6,74;6,562;6,409;6,46;;
2023;1;2;12;6,69;6,576;6,579;6,32;;
2023;1;2;13;6,39;6,448;6,518;6,13;;
2023;1;2;14;5,79;5,93;5,996;5,652;;
2023;1;2;15;4,91;5,174;4,93;4,838;;
2023;1;2;16;3,59;4,079;3,824;3,688;;
2023;1;2;17;2,29;2,444;2,364;2,64;;
2023;1;2;18;2,08;2,052;2,039;2,276;;
2023;1;2;19;2,13;2,017;2,067;2,278;;
2023;1;2;20;2,14;2,097;2,111;2,264;;
2023;1;2;21;2,05;2,115;2,113;2,222;;
2023;1;2;22;1,93;2,006;1,994;2,176;;
2023;1;2;23;1,8;1,869;1,841;2,202;;
2023;1;3;0;1,85;1,847;1,824;2,198;;
2023;1;3;1;2,07;1,952;1,997;2,204;;
2023;1;3;2;2,26;2,216;2,265;2,324;;
2023;1;3;3;2,33;2,3;2,359;2,356;;
2023;1;3;4;2,34;2,39;2,343;2,278;;
2023;1;3;5;2,4;2,401;2,365;2,51;;
2023;1;3;6;3,44;3,36;3,498;3,304;;
2023;1;3;7;4,36;4,245;4,336;4,274;;
2023;1;3;8;5,33;4,878;5,243;5,208;;
2023;1;3;9;5,92;5,693;5,916;5,848;;
2023;1;3;10;6,23;6,141;6,42;6,172;;
2023;1;3;11;6,28;6,179;6,343;6,216;;
2023;1;3;12;6,04;6,004;6,158;6,058;;
2023;1;3;13;5,74;5,868;6,097;5,764;;
2023;1;3;14;5,43;5,474;5,101;5,276;;
2023;1;3;15;4,62;4,801;4,594;4,504;-60,293;-17,401
2023;1;3;16;3,52;3,856;3,583;3,446;-60,274;-17,892
2023;1;3;17;2,41;2,613;2,327;2,538;-60,309;-18,622
2023;1;3;18;2,33;2,17;2,179;2,26;-60,407;-19,569
2023;1;3;19;2,43;2,239;2,361;2,244;-60,571;-20,676
2023;1;3;20;2,28;2,325;2,352;2,208;-60,793;-21,843
2023;1;3;21;2,18;2,199;2,196;2,154;-61,066;-22,89
2023;1;3;22;2,34;2,224;2,289;2,14;-61,382;-23,531
2023;1;3;23;2,48;2,345;2,428;2,0;-61,738;-23,349
2023;1;4;0;2,61;2,577;2,559;2,144;-62,131;-21,253
2023;1;4;1;2,65;2,634;2,618;2,33;-62,261;-21,504
2023;1;4;2;2,81;2,739;2,748;2,428;-62,136;-21,233
2023;1;4;3;2,87;2,879;2,884;2,422;-61,876;-20,901
2023;1;4;4;2,35;2,593;2,562;2,29;-61,603;-20,506
2023;1;4;5;2,06;2,223;2,118;2,314;-61,356;-20,06
2023;1;4;6;2,71;2,642;2,643;3,002;-61,15;-19,573
2023;1;4;7;3,57;3,482;3,48;3,858;-60,981;-19,057
2023;1;4;8;4,77;4,405;4,632;4,734;-60,837;-18,536
2023;1;4;9;5,59;5,24;5,518;5,372;-60,706;-18,025
2023;1;4;10;5,88;5,784;5,837;5,7;-60,577;-17,553
2023;1;4;11;5,79;5,818;5,99;5,754;-60,446;-17,152
2023;1;4;12;5,54;5,608;5,413;5,576;-60,319;-16,864
2023;1;4;13;5,22;5,346;5,413;5,248;-60,205;-16,734
2023;1;4;14;4,8;4,879;4,95;4,786;-60,116;-16,797
2023;1;4;15;4,04;4,177;4,064;4,048;-60,06;-17,08
2023;1;4;16;3,09;3,331;3,166;3,148;-60,047;-17,594
2023;1;4;17;2,14;2,251;2,111;2,32;-60,084;-18,337
2023;1;4;18;2,05;2,034;1,974;2,094;-60,181;-19,286
2023;1;4;19;2,05;1,98;2,047;2,118;-60,339;-20,389
2023;1;4;20;2,01;2,015;2,029;2,094;-60,552;-21,546
2023;1;4;21;1,92;1,939;1,948;2,038;-60,814;-22,58
2023;1;4;22;1,77;1,854;1,842;1,974;-61,118;-23,202
2023;1;4;23;1,61;1,74;1,679;2,072;-61,463;-22,996
2023;1;5;0;1,54;1,65;1,576;1,964;-61,844;-20,888
2023;1;5;1;1,51;1,563;1,515;1,86;-61,984;-21,164
2023;1;5;2;1,55;1,559;1,555;1,928;-61,874;-20,907
2023;1;5;3;1,75;1,646;1,7;1,996;-61,637;-20,594
2023;1;5;4;1,83;1,782;1,869;1,99;-61,392;-20,22
2023;1;5;5;2,05;1,952;1,984;2,232;-61,175;-19,8
2023;1;5;6;3,23;2,914;3,157;2,984;-60,997;-19,336
2023;1;5;7;3,88;3,872;3,878;3,718;-60,85;-18,834
2023;1;5;8;4,41;4,301;4,477;4,354;-60,719;-18,315
2023;1;5;9;4,7;4,609;4,806;4,786;-60,593;-17,799
2023;1;5;10;5,01;4,844;4,975;5,036;-60,463;-17,325
2023;1;5;11;5,28;5,119;5,159;5,136;-60,332;-16,932
2023;1;5;12;5,29;5,215;5,391;5,056;-60,207;-16,656
2023;1;5;13;4,94;5,134;5,176;4,79;-60,095;-16,532
2023;1;5;14;4,44;4,669;4,579;4,304;-60,006;-16,588
2023;1;5;15;3,69;3,916;3,759;3,614;-59,948;-16,856
2023;1;5;16;2,95;2,997;2,912;2,818;-59,929;-17,354
2023;1;5;17;1,91;2,115;2,028;2,138;-59,96;-18,081
2023;1;5;18;1,9;1,887;1,831;1,886;-60,048;-19,015
2023;1;5;19;2,05;1,9;2,003;1,962;-60,195;-20,102
2023;1;5;20;2,21;2,155;2,186;2,066;-60,394;-21,243
2023;1;5;21;2,31;2,218;2,293;2,092;-60,642;-22,259
2023;1;5;22;2,23;2,221;2,256;2,038;-60,93;-22,857
2023;1;5;23;2,16;2,182;2,19;1,888;-61,256;-22,627
2023;1;6;0;2,11;2,148;2,078;1,768;-61,62;-20,511
2023;1;6;1;2,05;2,092;2,075;1,848;-61,759;-20,82
2023;1;6;2;2,02;2,057;2,042;1,824;-61,652;-20,584
2023;1;6;3;1,98;2,021;1,999;1,85;-61,423;-20,29
2023;1;6;4;1,97;1,977;1,978;1,87;-61,188;-19,936
2023;1;6;5;1,99;2,002;1,991;2,126;-60,981;-19,535
2023;1;6;6;3,05;2,821;2,954;2,82;-60,81;-19,085
2023;1;6;7;3,5;3,613;3,548;3,442;-60,667;-18,594
2023;1;6;8;4,01;3,967;4,048;3,832;-60,537;-18,079
2023;1;6;9;4,22;4,116;4,244;4,078;-60,413;-17,568
2023;1;6;10;4,31;4,218;4,282;4,236;-60,29;-17,103
2023;1;6;11;4,31;4,355;4,349;4,33;-60,171;-16,723
2023;1;6;12;4,23;4,249;4,266;4,312;-60,06;-16,463
2023;1;6;13;4,06;4,026;4,164;4,1;-59,962;-16,354
2023;1;6;14;3,65;3,8;3,775;3,708;-59,886;-16,428
2023;1;6;15;2,95;3,123;3,059;3,176;-59,839;-16,711
2023;1;6;16;2,45;2,477;2,39;2,542;-59,831;-17,219
2023;1;6;17;1,79;1,92;1,861;1,914;-59,869;-17,953
2023;1;6;18;1,52;1,652;1,594;1,702;-59,958;-18,89
2023;1;6;19;1,6;1,583;1,584;1,73;-60,102;-19,977
2023;1;6;20;1,75;1,668;1,724;1,82;-60,294;-21,116
2023;1;6;21;1,79;1,777;1,811;1,872;-60,53;-22,128
2023;1;6;22;1,72;1,77;1,749;1,852;-60,806;-22,724
2023;1;6;23;1,67;1,717;1,698;1,87;-61,118;-22,491
2023;1;7;0;1,59;1,647;1,634;1,884;-61,468;-20,382
2023;1;7;1;1,55;1,581;1,564;1,764;-61,612;-20,725
2023;1;7;2;1,52;1,544;1,511;1,74;-61,514;-20,5
2023;1;7;3;1,53;1,514;1,531;1,732;-61,297;-20,206
2023;1;7;4;1,58;1,542;1,558;1,742;-61,076;-19,841
2023;1;7;5;1,57;1,572;1,595;1,892;-60,885;-19,427
2023;1;7;6;2,33;2,18;2,272;2,494;-60,73;-18,969
2023;1;7;7;2,77;2,828;2,848;2,874;-60,602;-18,479
2023;1;7;8;3,02;3,077;3,132;3,056;-60,487;-17,979
2023;1;7;9;3,15;3,174;3,14;3,082;-60,379;-17,488
2023;1;7;10;3,33;3,33;3,294;3,18;-60,272;-17,04
2023;1;7;11;3,52;3,49;3,486;3,29;-60,169;-16,667
2023;1;7;12;3,67;3,535;3,56;3,338;-60,074;-16,408
2023;1;7;13;3,62;3,561;3,601;3,278;-59,992;-16,299
2023;1;7;14;3,44;3,479;3,452;3,114;-59,927;-16,37
2023;1;7;15;3,14;3,053;3,106;2,764;-59,886;-16,646
2023;1;7;16;2,57;2,673;2,602;2,286;-59,875;-17,141
2023;1;7;17;1,9;2,029;1,935;1,854;-59,903;-17,856
2023;1;7;18;1,7;1,72;1,707;1,642;-59,975;-18,769
2023;1;7;19;1,73;1,679;1,68;1,664;-60,096;-19,829
2023;1;7;20;1,75;1,713;1,728;1,754;-60,264;-20,941
2023;1;7;21;1,79;1,77;1,764;1,802;-60,476;-21,925
2023;1;7;22;1,85;1,802;1,831;1,84;-60,73;-22,496
2023;1;7;23;1,95;1,882;1,922;1,86;-61,023;-22,243
2023;1;8;0;2,06;2,057;2,053;1,936;-61,354;-20,131
2023;1;8;1;2,11;2,125;2,099;1,952;-61,498;-20,509
2023;1;8;2;2,08;2,13;2,087;1,942;-61,402;-20,303
2023;1;8;3;2,05;2,073;2,064;1,938;-61,188;-20,022
2023;1;8;4;2,06;2,057;2,062;1,924;-60,971;-19,668
2023;1;8;5;1,99;2,018;2,022;2,044;-60,783;-19,263
2023;1;8;6;2,75;2,569;2,701;2,422;-60,629;-18,816
2023;1;8;7;2,75;2,943;2,982;2,588;-60,502;-18,337
2023;1;8;8;2,33;2,678;2,538;2,364;-60,389;-17,847
2023;1;8;9;1,69;2,012;1,866;2,132;-60,286;-17,367
2023;1;8;10;1,59;1,627;1,549;2,076;-60,19;-16,936
2023;1;8;11;1,62;1,563;1,577;2,148;-60,108;-16,59
2023;1;8;12;1,65;1,692;1,658;2,196;-60,041;-16,363
2023;1;8;13;1,6;1,7;1,652;2,208;-59,992;-16,283
2023;1;8;14;1,72;1,697;1,684;2,144;-59,961;-16,378
2023;1;8;15;1,72;1,709;1,714;1,948;-59,953;-16,673
2023;1;8;16;1,37;1,555;1,485;1,644;-59,97;-17,182
2023;1;8;17;1,31;1,303;1,227;1,354;-60,017;-17,904
2023;1;8;18;1,36;1,274;1,316;1,286;-60,1;-18,821
2023;1;8;19;1,54;1,471;1,528;1,434;-60,222;-19,88
2023;1;8;20;1,75;1,647;1,717;1,63;-60,381;-20,981
2023;1;8;21;1,83;1,8;1,823;1,752;-60,577;-21,948
2023;1;8;22;1,89;1,85;1,842;1,846;-60,808;-22,496
2023;1;8;23;1,94;1,883;1,93;1,908;-61,074;-22,22
2023;1;9;0;1,96;1,975;1,933;2,01;-61,375;-20,097
2023;1;9;1;1,96;1,998;1,973;2,0;-61,509;-20,503
2023;1;9;2;1,95;1,98;1,968;1,982;-61,404;-20,308
2023;1;9;3;1,97;1,987;1,968;1,97;-61,185;-20,035
2023;1;9;4;1,94;1,98;1,973;1,948;-60,966;-19,687
2023;1;9;5;1,85;1,913;1,912;1,976;-60,778;-19,288
2023;1;9;6;2,29;2,286;2,315;2,344;-60,626;-18,844
2023;1;9;7;2,34;2,54;2,486;2,39;-60,501;-18,369
2023;1;9;8;2,03;2,259;2,14;2,194;-60,393;-17,882
2023;1;9;9;1,9;1,93;1,872;1,984;-60,297;-17,404
2023;1;9;10;2,15;1,94;1,993;2,054;-60,213;-16,969
2023;1;9;11;2,36;2,207;2,305;2,232;-60,144;-16,61
2023;1;9;12;2,44;2,426;2,416;2,35;-60,086;-16,359
2023;1;9;13;2,45;2,44;2,433;2,35;-60,041;-16,251
2023;1;9;14;2,24;2,267;2,294;2,25;-60,009;-16,318
2023;1;9;15;1,79;1,959;1,893;1,95;-59,993;-16,587
2023;1;9;16;1,25;1,457;1,307;1,54;-59,999;-17,076
2023;1;9;17;0,83;0,919;0,785;1,188;-60,034;-17,788
2023;1;9;18;0,52;0,607;0,612;1,098;-60,105;-18,702
2023;1;9;19;0,79;0,691;0,71;1,258;-60,217;-19,761
2023;1;9;20;1,28;1,022;1,189;1,51;-60,369;-20,863
2023;1;9;21;1,5;1,441;1,527;1,692;-60,56;-21,829
2023;1;9;22;1,72;1,733;1,722;1,83;-60,787;-22,37
2023;1;9;23;1,91;1,821;1,879;1,944;-61,047;-22,08
2023;1;10;0;2,05;2,017;2,042;2,072;-61,341;-19,955
2023;1;10;1;2,02;2,048;2,012;2,074;-61,484;-20,395
2023;1;10;2;1,95;2,041;1,985;2,028;-61,389;-20,222
2023;1;10;3;1,94;1,947;1,947;1,986;-61,182;-19,97
2023;1;10;4;1,92;1,932;1,937;1,928;-60,975;-19,643
2023;1;10;5;1,81;1,883;1,862;1,992;-60,798;-19,267
2023;1;10;6;2,49;2,311;2,419;2,364;-60,656;-18,851
2023;1;10;7;2,54;2,665;2,76;2,472;-60,54;-18,406
2023;1;10;8;2,37;2,529;2,471;2,304;-60,437;-17,951
2023;1;10;9;2,15;2,24;2,17;2,208;-60,345;-17,499
2023;1;10;10;2,27;2,186;2,175;2,28;-60,258;-17,079
2023;1;10;11;2,59;2,405;2,466;2,418;-60,179;-16,722
2023;1;10;12;2,85;2,725;2,813;2,562;-60,108;-16,466
2023;1;10;13;3,02;2,938;3,037;2,666;-60,045;-16,342
2023;1;10;14;3,05;2,984;3,018;2,602;-59,993;-16,386
2023;1;10;15;2,75;2,733;2,761;2,37;-59,955;-16,624
2023;1;10;16;2,46;2,42;2,451;1,994;-59,938;-17,08
2023;1;10;17;2,03;2,033;2,035;1,73;-59,95;-17,756
2023;1;10;18;1,99;1,925;1,941;1,612;-59,999;-18,632
2023;1;10;19;2,16;2,02;2,089;1,758;-60,09;-19,66
2023;1;10;20;2,23;2,191;2,225;1,936;-60,221;-20,731
2023;1;10;21;2,13;2,145;2,16;2,016;-60,391;-21,669
2023;1;10;22;2,13;2,093;2,084;2,088;-60,597;-22,186
2023;1;10;23;2,26;2,121;2,188;2,164;-60,84;-21,882
2023;1;11;0;2,37;2,295;2,324;2,366;-61,121;-19,762
2023;1;11;1;2,39;2,377;2,345;2,324;-61,275;-20,247
2023;1;11;2;2,28;2,364;2,329;2,278;-61,198;-20,099
2023;1;11;3;2,15;2,228;2,188;2,208;-61,013;-19,864
2023;1;11;4;2,03;2,049;2,025;2,108;-60,83;-19,548
2023;1;11;5;1,89;1,947;1,913;2,188;-60,677;-19,179
2023;1;11;6;2,69;2,415;2,555;2,65;-60,559;-18,769
2023;1;11;7;2,62;2,836;2,924;2,764;-60,465;-18,326
2023;1;11;8;2,43;2,584;2,533;2,584;-60,38;-17,866
2023;1;11;9;2,35;2,367;2,317;2,356;-60,302;-17,405
2023;1;11;10;2,24;2,224;2,236;2,25;-60,225;-16,975
2023;1;11;11;2,02;2,096;2,087;2,224;-60,153;-16,614
2023;1;11;12;1,91;1,953;1,903;2,234;-60,088;-16,361
2023;1;11;13;1,96;1,923;1,946;2,29;-60,031;-16,254
2023;1;11;14;1,95;1,93;1,955;2,318;-59,987;-16,326
2023;1;11;15;1,8;1,876;1,876;2,206;-59,96;-16,601
2023;1;11;16;1,48;1,634;1,56;2,0;-59,955;-17,091
2023;1;11;17;1,34;1,348;1,28;1,734;-59,978;-17,792
2023;1;11;18;1,36;1,317;1,361;1,74;-60,034;-18,685
2023;1;11;19;1,62;1,513;1,575;1,902;-60,127;-19,712
2023;1;11;20;1,88;1,786;1,852;2,07;-60,258;-20,77
2023;1;11;21;2,09;2,006;2,081;2,188;-60,424;-21,685
2023;1;11;22;2,2;2,18;2,202;2,268;-60,626;-22,175
2023;1;11;23;2,32;2,229;2,253;2,296;-60,863;-21,84
2023;1;12;0;2,46;2,408;2,407;2,454;-61,136;-19,703
2023;1;12;1;2,56;2,499;2,495;2,48;-61,301;-20,209
2023;1;12;2;2,62;2,605;2,579;2,482;-61,235;-20,068
2023;1;12;3;2,64;2,573;2,612;2,45;-61,062;-19,834
2023;1;12;4;2,55;2,56;2,541;2,398;-60,889;-19,513
2023;1;12;5;2,52;2,496;2,504;2,54;-60,745;-19,133
2023;1;12;6;3,56;3,354;3,504;3,064;-60,633;-18,707
2023;1;12;7;3,54;3,806;3,693;3,204;-60,539;-18,248
2023;1;12;8;3,15;3,385;3,29;2,91;-60,45;-17,772
2023;1;12;9;2,61;2,823;2,75;2,546;-60,363;-17,295
2023;1;12;10;2,37;2,39;2,364;2,272;-60,276;-16,853
2023;1;12;11;2,36;2,262;2,281;2,128;-60,194;-16,484
2023;1;12;12;2,43;2,308;2,327;2,11;-60,123;-16,227
2023;1;12;13;2,61;2,513;2,543;2,206;-60,066;-16,116
2023;1;12;14;2,83;2,729;2,78;2,344;-60,024;-16,18
2023;1;12;15;3,05;2,865;2,962;2,386;-59,998;-16,445
2023;1;12;16;2,92;2,816;2,866;2,272;-59,99;-16,922
2023;1;12;17;2,46;2,452;2,457;2,108;-60,004;-17,609
2023;1;12;18;2,39;2,321;2,367;2,02;-60,046;-18,487
2023;1;12;19;2,49;2,323;2,431;2,136;-60,12;-19,502
2023;1;12;20;2,53;2,453;2,489;2,26;-60,229;-20,557
2023;1;12;21;2,64;2,536;2,585;2,332;-60,376;-21,471
2023;1;12;22;2,6;2,533;2,564;2,356;-60,558;-21,959
2023;1;12;23;2,57;2,489;2,531;2,286;-60,778;-21,622
2023;1;13;0;2,49;2,501;2,486;2,332;-61,038;-19,494
2023;1;13;1;2,37;2,4;2,401;2,308;-61,214;-20,046
2023;1;13;2;2,31;2,312;2,327;2,28;-61,166;-19,934
2023;1;13;3;2,29;2,304;2,279;2,256;-61,017;-19,728
2023;1;13;4;2,25;2,264;2,278;2,208;-60,873;-19,432
2023;1;13;5;2,18;2,22;2,182;2,338;-60,758;-19,076
2023;1;13;6;3,01;3,004;3,016;2,858;-60,672;-18,672
2023;1;13;7;3,15;3,421;3,27;3,038;-60,604;-18,234
2023;1;13;8;2,82;3,096;2,958;2,822;-60,536;-17,782
2023;1;13;9;2,25;2,532;2,416;2,414;-60,465;-17,33
2023;1;13;10;1,78;1,95;1,856;2,098;-60,393;-16,915
2023;1;13;11;1,46;1,554;1,495;1,91;-60,326;-16,574
2023;1;13;12;1,24;1,337;1,279;1,832;-60,263;-16,345
2023;1;13;13;1,2;1,202;1,173;1,856;-60,22;-16,256
2023;1;13;14;1,28;1,255;1,257;1,916;-60,195;-16,34
2023;1;13;15;1,33;1,321;1,338;1,964;-60,182;-16,618
2023;1;13;16;1,45;1,416;1,404;1,876;-60,189;-17,106
2023;1;13;17;1,43;1,38;1,422;1,712;-60,216;-17,8
2023;1;13;18;1,4;1,46;1,494;1,704;-60,269;-18,679
2023;1;13;19;1,65;1,552;1,61;1,804;-60,352;-19,687
2023;1;13;20;1,76;1,695;1,773;1,888;-60,467;-20,723
2023;1;13;21;1,8;1,83;1,821;1,942;-60,614;-21,613
2023;1;13;22;1,77;1,81;1,769;1,936;-60,796;-22,071
2023;1;13;23;1,74;1,77;1,744;1,92;-61,014;-21,708
2023;1;14;0;1,78;1,781;1,773;1,904;-61,272;-19,568
2023;1;14;1;1,81;1,79;1,808;1,896;-61,468;-20,148
2023;1;14;2;1,81;1,828;1,821;1,882;-61,442;-20,047
2023;1;14;3;1,79;1,828;1,814;1,86;-61,317;-19,845
2023;1;14;4;1,77;1,812;1,769;1,822;-61,195;-19,548
2023;1;14;5;1,73;1,769;1,749;1,918;-61,102;-19,19
2023;1;14;6;2,39;2,342;2,376;2,376;-61,034;-18,783
2023;1;14;7;2,67;2,807;2,798;2,65;-60,98;-18,345
2023;1;14;8;2,74;2,827;2,766;2,67;-60,923;-17,897
2023;1;14;9;2,61;2,67;2,568;2,576;-60,85;-17,452
2023;1;14;10;2,63;2,576;2,536;2,514;-60,728;-17,037
2023;1;14;11;2,71;2,602;2,66;2,542;-60,624;-16,683
2023;1;14;12;2,83;2,747;2,826;2,612;-60,538;-16,428
2023;1;14;13;2,95;2,886;2,948;2,668;-60,474;-16,306
2023;1;14;14;2,94;2,904;2,955;2,642;-60,431;-16,352
2023;1;14;15;2,71;2,679;2,688;2,47;-60,413;-16,594
2023;1;14;16;2,25;2,35;2,355;2,186;-60,419;-17,053
2023;1;14;17;1,82;1,853;1,769;1,836;-60,431;-17,732
2023;1;14;18;1,65;1,654;1,665;1,704;-60,452;-18,608
2023;1;14;19;1,72;1,686;1,68;1,73;-60,509;-19,623
2023;1;14;20;1,7;1,701;1,701;1,758;-60,605;-20,672
2023;1;14;21;1,74;1,729;1,723;1,754;-60,74;-21,573
2023;1;14;22;1,77;1,746;1,754;1,732;-60,916;-22,042
2023;1;14;23;1,75;1,752;1,745;1,68;-61,132;-21,688
2023;1;15;0;1,73;1,749;1,74;1,614;-61,389;-19,569
2023;1;15;1;1,71;1,745;1,716;1,672;-61,607;-20,205
2023;1;15;2;1,69;1,703;1,71;1,664;-61,606;-20,139
2023;1;15;3;1,64;1,666;1,654;1,654;-61,506;-19,963
2023;1;15;4;1,57;1,643;1,616;1,64;-61,411;-19,688
2023;1;15;5;1,52;1,562;1,537;1,726;-61,342;-19,347
2023;1;15;6;2,08;1,915;2,019;2,058;-61,297;-18,958
2023;1;15;7;2,3;2,378;2,404;2,474;-61,263;-18,539
2023;1;15;8;2,51;2,567;2,487;2,722;-61,184;-18,11
2023;1;15;9;2,65;2,583;2,598;2,964;-61,063;-17,686
2023;1;15;10;2,84;2,75;2,787;3,154;-60,947;-17,295
2023;1;15;11;3,08;2,974;3,018;3,382;-60,84;-16,963
2023;1;15;12;3,33;3,241;3,268;3,55;-60,743;-16,724
2023;1;15;13;3,42;3,382;3,45;3,618;-60,657;-16,612
2023;1;15;14;3,33;3,347;3,349;3,518;-60,586;-16,661
2023;1;15;15;3,12;2,996;3,041;3,146;-60,535;-16,9
2023;1;15;16;2,7;2,72;2,676;2,526;-60,509;-17,35
2023;1;15;17;2,03;2,116;2,031;2,018;-60,517;-18,016
2023;1;15;18;1,93;1,865;1,927;1,812;-60,567;-18,878
2023;1;15;19;1,93;1,871;1,927;1,79;-60,63;-19,88
2023;1;15;20;1,87;1,876;1,882;1,758;-60,714;-20,915
2023;1;15;21;1,76;1,821;1,809;1,71;-60,843;-21,802
2023;1;15;22;1,63;1,681;1,649;1,622;-61,016;-22,253
2023;1;15;23;1,51;1,613;1,545;1,574;-61,232;-21,879
2023;1;16;0;1,43;1,479;1,448;1,458;-61,491;-19,751
2023;1;16;1;1,42;1,426;1,404;1,388;-61,736;-20,416
2023;1;16;2;1,47;1,46;1,44;1,394;-61,765;-20,364
2023;1;16;3;1,58;1,529;1,53;1,41;-61,7;-20,194
2023;1;16;4;1,7;1,63;1,674;1,45;-61,638;-19,918
2023;1;16;5;1,73;1,702;1,729;1,55;-61,6;-19,57
2023;1;16;6;2,0;2,007;2,026;1,958;-61,58;-19,167
2023;1;16;7;2,81;2,545;2,706;2,552;-61,518;-18,727
2023;1;16;8;3,41;3,215;3,311;3,164;-61,401;-18,272
2023;1;16;9;4,21;3,871;4,05;3,626;-61,287;-17,819
2023;1;16;10;4,57;4,336;4,684;4,028;-61,17;-17,395
2023;1;16;11;4,95;4,696;4,853;4,294;-61,047;-17,028
2023;1;16;12;5,09;4,916;5,077;4,476;-60,923;-16,757
2023;1;16;13;5,06;4,94;4,991;4,46;-60,8;-16,621
2023;1;16;14;4,78;4,818;4,829;4,188;-60,686;-16,659
2023;1;16;15;3,87;4,128;4,033;3,56;-60,592;-16,899
2023;1;16;16;2,53;2,967;2,736;2,706;-60,527;-17,359
2023;1;16;17;1,61;1,807;1,694;1,942;-60,503;-18,043
2023;1;16;18;1,52;1,493;1,488;1,668;-60,533;-18,927
2023;1;16;19;1,5;1,415;1,483;1,636;-60,625;-19,952
2023;1;16;20;1,53;1,522;1,538;1,61;-60,775;-21,005
2023;1;16;21;1,55;1,523;1,535;1,57;-60,919;-21,898
2023;1;16;22;1,44;1,516;1,498;1,476;-61,108;-22,347
2023;1;16;23;1,21;1,358;1,298;1,454;-61,342;-21,966
2023;1;17;0;1,0;1,124;1,065;1,27;-61,619;-19,84
2023;1;17;1;0,91;0,987;0,932;1,154;-61,904;-20,546
2023;1;17;2;0,81;0,854;0,851;1,104;-61,975;-20,516
2023;1;17;3;0,66;0,75;0,742;1,086;-61,952;-20,364
2023;1;17;4;0,67;0,717;0,69;1,122;-61,933;-20,102
2023;1;17;5;0,8;0,766;0,745;1,234;-61,936;-19,766
2023;1;17;6;1,17;1,121;1,189;1,64;-61,914;-19,373
2023;1;17;7;2,24;1,899;2,134;2,278;-61,822;-18,942
2023;1;17;8;2,88;2,689;2,931;2,804;-61,733;-18,491
2023;1;17;9;3,29;3,27;3,296;3,168;-61,637;-18,038
2023;1;17;10;3,57;3,509;3,559;3,386;-61,528;-17,611
2023;1;17;11;3,78;3,701;3,792;3,652;-61,405;-17,246
2023;1;17;12;3,95;3,827;3,897;3,854;-61,275;-16,986
2023;1;17;13;3,95;3,962;3,967;3,908;-61,147;-16,868
2023;1;17;14;3,9;3,828;3,874;3,754;-61,028;-16,926
2023;1;17;15;3,5;3,488;3,534;3,252;-60,929;-17,186
2023;1;17;16;2,82;2,936;2,842;2,556;-60,861;-17,662
2023;1;17;17;2,02;2,178;2,028;1,956;-60,837;-18,353
2023;1;17;18;1,78;1,764;1,765;1,734;-60,865;-19,233
2023;1;17;19;1,7;1,679;1,705;1,678;-60,951;-20,243
2023;1;17;20;1,6;1,639;1,62;1,652;-61,092;-21,277
2023;1;17;21;1,57;1,614;1,591;1,614;-61,285;-22,148
2023;1;17;22;1,55;1,548;1,566;1,564;-61,496;-22,574
2023;1;17;23;1,56;1,543;1,56;1,524;-61,715;-22,17
2023;1;18;0;1,59;1,581;1,583;1,436;-61,978;-20,03
2023;1;18;1;1,63;1,622;1,608;1,45;-62,269;-20,756
2023;1;18;2;1,67;1,674;1,656;1,45;-62,347;-20,722
2023;1;18;3;1,71;1,696;1,702;1,444;-62,331;-20,555
2023;1;18;4;1,78;1,764;1,754;1,466;-62,318;-20,269
2023;1;18;5;1,8;1,799;1,804;1,54;-62,316;-19,905
2023;1;18;6;1,99;2,016;2,03;1,76;-62,211;-19,484
