-BEGIN HEADER-
Dataset: NASA_Sukabumi_Hourly.csv
Stacking Metrics: MAE=0.168 RMSE=0.222 MAPE=6.76% R2=0.975
Forecast Summary:
Prediksi kecepatan angin untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata 4.17 m/s, termasuk kategori angin sedang. Kecepatan tertinggi mencapai 7.57 m/s dan terendah 1.79 m/s, dengan standar deviasi 1.36 m/s. Angin cenderung paling kuat sekitar pukul 08:00 dan paling lemah sekitar pukul 17:00. Secara umum tren angin relatif stabil sepanjang periode. 

Model terbaik adalah XGB-LSTM Stacking dengan MAPE 6.76% dan RMSE 0.222. Tingkat akurasi model tergolong tinggi.

-END HEADER-

YEAR;MO;DY;HR;WS10M;XGB_Base;XGB_LSTM_Stacked
2013;1;2;7;1,14;1,037;
2013;1;2;8;1,24;1,302;
2013;1;2;9;1,24;1,3;
2013;1;2;10;1,24;1,303;
2013;1;2;11;1,33;1,326;
2013;1;2;12;1,39;1,409;
2013;1;2;13;1,55;1,545;
2013;1;2;14;1,97;1,921;
2013;1;2;15;2,37;2,338;
2013;1;2;16;2,59;2,546;
2013;1;2;17;2,71;2,607;
2013;1;2;18;2,64;2,643;
2013;1;2;19;2,78;2,73;
2013;1;2;20;2,91;2,858;
2013;1;2;21;3,08;3,02;
2013;1;2;22;3,29;3,224;
2013;1;2;23;3,36;3,349;
2013;1;3;0;3,34;3,337;
2013;1;3;1;3,15;3,209;
2013;1;3;2;2,86;2,951;
2013;1;3;3;2,58;2,615;
2013;1;3;4;2,36;2,383;
2013;1;3;5;2,2;2,205;
2013;1;3;6;2,56;2,454;
2013;1;3;7;2,56;2,669;
2013;1;3;8;2,53;2,534;
2013;1;3;9;2,76;2,68;
2013;1;3;10;2,85;2,885;
2013;1;3;11;2,71;2,804;
2013;1;3;12;2,66;2,679;
2013;1;3;13;2,68;2,676;
2013;1;3;14;2,67;2,687;
2013;1;3;15;2,52;2,564;
2013;1;3;16;2,33;2,366;
2013;1;3;17;1,95;2,011;
2013;1;3;18;1,59;1,662;
2013;1;3;19;1,53;1,485;
2013;1;3;20;1,52;1,487;
2013;1;3;21;1,57;1,52;
2013;1;3;22;1,66;1,667;
2013;1;3;23;1,74;1,749;
2013;1;4;0;1,69;1,735;
2013;1;4;1;1,46;1,541;
2013;1;4;2;1,24;1,279;
2013;1;4;3;1,2;1,127;
2013;1;4;4;1,15;1,155;
2013;1;4;5;1,08;1,107;
2013;1;4;6;1,31;1,257;
2013;1;4;7;1,37;1,415;1,595
2013;1;4;8;1,36;1,326;1,479
2013;1;4;9;1,38;1,311;1,398
2013;1;4;10;1,33;1,305;1,474
2013;1;4;11;1,22;1,233;1,397
2013;1;4;12;0,86;0,979;1,302
2013;1;4;13;0,71;0,797;0,87
2013;1;4;14;1,44;1,304;0,903
2013;1;4;15;2,38;2,253;1,836
2013;1;4;16;3,4;3,138;3,207
2013;1;4;17;4,19;3,95;4,087
2013;1;4;18;4,54;4,566;4,568
2013;1;4;19;4,48;4,553;4,644
2013;1;4;20;4,17;4,203;4,207
2013;1;4;21;3,96;3,935;3,817
2013;1;4;22;3,99;3,882;3,734
2013;1;4;23;3,76;3,796;3,964
2013;1;5;0;3,54;3,575;3,639
2013;1;5;1;3,55;3,454;3,345
2013;1;5;2;3,3;3,36;3,442
2013;1;5;3;2,66;2,897;3,142
2013;1;5;4;2,33;2,304;2,264
2013;1;5;5;2,36;2,241;2,053
2013;1;5;6;2,73;2,686;2,507
2013;1;5;7;2,53;2,724;3,059
2013;1;5;8;2,04;2,207;2,578
2013;1;5;9;1,34;1,495;1,788
2013;1;5;10;0,61;0,751;1,111
2013;1;5;11;0,47;0,428;0,587
2013;1;5;12;0,68;0,548;0,641
2013;1;5;13;0,68;0,668;0,919
2013;1;5;14;1,07;0,859;1,063
2013;1;5;15;1,73;1,479;1,245
2013;1;5;16;2,15;2,165;2,292
2013;1;5;17;2,34;2,342;2,61
2013;1;5;18;2,73;2,67;2,415
2013;1;5;19;3,28;3,148;2,878
2013;1;5;20;3,55;3,487;3,542
2013;1;5;21;3,44;3,479;3,728
2013;1;5;22;3,04;3,186;3,371
2013;1;5;23;2,61;2,712;2,822
2013;1;6;0;2,45;2,388;2,371
2013;1;6;1;2,43;2,369;2,557
2013;1;6;2;2,38;2,398;2,47
2013;1;6;3;2,49;2,439;2,582
2013;1;6;4;2,92;2,762;2,644
2013;1;6;5;3,16;3,142;3,343
2013;1;6;6;3,84;3,777;3,561
2013;1;6;7;4,53;4,426;4,214
2013;1;6;8;5,08;4,997;4,832
2013;1;6;9;5,54;5,455;5,456
2013;1;6;10;5,52;5,569;5,468
2013;1;6;11;5,33;5,466;5,49
2013;1;6;12;5,14;5,192;4,88
2013;1;6;13;5,17;5,015;4,857
2013;1;6;14;5,28;5,101;4,946
2013;1;6;15;5,06;5,089;5,224
2013;1;6;16;4,6;4,6;4,709
2013;1;6;17;4,02;3,925;4,023
2013;1;6;18;3,68;3,698;3,608
2013;1;6;19;3,7;3,628;3,436
2013;1;6;20;3,82;3,752;3,618
2013;1;6;21;4,15;4,011;3,831
2013;1;6;22;4,81;4,635;4,216
2013;1;6;23;5,87;5,518;5,097
2013;1;7;0;6,87;6,606;6,434
2013;1;7;1;7,59;7,376;7,466
2013;1;7;2;7,69;7,742;7,558
2013;1;7;3;7,27;7,481;7,286
2013;1;7;4;6,82;6,767;6,668
2013;1;7;5;6,42;6,457;6,216
2013;1;7;6;6,47;6,418;6,02
2013;1;7;7;7,21;6,889;6,411
2013;1;7;8;7,66;7,538;7,324
2013;1;7;9;7,69;7,844;7,701
2013;1;7;10;7,56;7,653;7,092
2013;1;7;11;7,31;7,609;7,046
2013;1;7;12;7,15;7,254;6,657
2013;1;7;13;7,16;7,039;6,594
2013;1;7;14;7,03;7,009;6,907
2013;1;7;15;6,64;6,632;6,423
2013;1;7;16;6,19;6,216;6,02
2013;1;7;17;5,87;5,687;5,554
2013;1;7;18;5,84;5,65;5,378
2013;1;7;19;5,92;5,726;5,744
2013;1;7;20;5,93;5,824;5,735
2013;1;7;21;5,87;5,935;5,758
2013;1;7;22;5,72;5,694;5,665
2013;1;7;23;5,71;5,701;5,423
2013;1;8;0;5,43;5,541;5,543
2013;1;8;1;5,01;5,187;5,088
2013;1;8;2;4,67;4,746;4,418
2013;1;8;3;4,3;4,358;4,286
2013;1;8;4;4,08;4,09;4,002
2013;1;8;5;4,2;4,122;3,945
2013;1;8;6;4,86;4,913;4,38
2013;1;8;7;5,55;5,624;5,439
2013;1;8;8;6,18;6,149;5,993
2013;1;8;9;6,48;6,546;6,293
2013;1;8;10;6,44;6,55;6,462
2013;1;8;11;6,4;6,436;6,117
2013;1;8;12;6,46;6,403;6,132
2013;1;8;13;6,53;6,424;6,302
2013;1;8;14;6,51;6,384;6,272
2013;1;8;15;6,27;6,371;6,22
2013;1;8;16;5,88;5,912;5,765
2013;1;8;17;5,39;5,24;5,346
2013;1;8;18;5,33;5,266;4,822
2013;1;8;19;5,44;5,282;5,04
2013;1;8;20;5,29;5,317;5,323
2013;1;8;21;5,07;5,159;4,901
2013;1;8;22;4,73;4,768;4,706
2013;1;8;23;4,51;4,497;4,357
2013;1;9;0;4,41;4,344;4,214
2013;1;9;1;4,44;4,363;4,297
2013;1;9;2;4,23;4,296;4,332
2013;1;9;3;3,95;4,011;4,088
2013;1;9;4;4,16;3,994;3,761
2013;1;9;5;4,84;4,678;4,426
2013;1;9;6;5,71;5,673;5,488
2013;1;9;7;6,63;6,581;6,414
2013;1;9;8;7,42;7,237;7,0
2013;1;9;9;7,9;7,914;7,763
2013;1;9;10;8,1;8,131;7,657
2013;1;9;11;8,2;8,236;7,802
2013;1;9;12;8,35;8,222;7,726
2013;1;9;13;8,63;8,203;7,86
2013;1;9;14;8,83;8,102;8,243
2013;1;9;15;8,82;7,912;8,191
2013;1;9;16;8,3;7,795;8,036
2013;1;9;17;7,58;7,599;7,33
2013;1;9;18;7,46;7,578;6,497
2013;1;9;19;7,51;7,642;7,063
2013;1;9;20;7,48;7,663;6,968
2013;1;9;21;8,08;8,008;6,952
2013;1;9;22;8,63;8,337;8,009
2013;1;9;23;8,74;8,418;8,368
2013;1;10;0;8,41;8,148;8,223
2013;1;10;1;7,89;7,9;7,806
2013;1;10;2;7,45;7,698;6,932
2013;1;10;3;7,31;7,657;6,869
2013;1;10;4;7,14;6,96;6,959
2013;1;10;5;7,2;7,044;6,851
2013;1;10;6;7,55;7,44;7,069
2013;1;10;7;8,48;8,448;7,581
2013;1;10;8;9,08;8,687;8,553
2013;1;10;9;9,27;8,774;8,944
2013;1;10;10;9,15;8,654;8,533
2013;1;10;11;8,89;8,561;8,536
2013;1;10;12;8,72;8,54;8,052
2013;1;10;13;8,62;8,159;8,097
2013;1;10;14;8,41;7,982;8,015
2013;1;10;15;7,95;7,831;7,628
2013;1;10;16;7,29;7,646;7,164
2013;1;10;17;6,67;6,689;6,321
2013;1;10;18;6,56;6,656;6,064
2013;1;10;19;6,83;6,7;6,274
2013;1;10;20;7,34;7,204;6,699
2013;1;10;21;8,17;8,123;7,332
2013;1;10;22;8,74;8,574;8,269
2013;1;10;23;8,58;8,596;8,387
2013;1;11;0;8,41;8,45;7,838
2013;1;11;1;8,32;8,302;7,817
2013;1;11;2;8,18;8,221;7,666
2013;1;11;3;7,94;7,783;7,704
2013;1;11;4;7,49;7,624;7,409
2013;1;11;5;6,8;7,468;6,873
2013;1;11;6;6,61;6,815;6,284
2013;1;11;7;7,29;7,127;6,295
2013;1;11;8;8,51;8,162;7,593
2013;1;11;9;9,03;8,726;8,616
2013;1;11;10;9,16;8,791;8,773
2013;1;11;11;9,12;8,728;8,309
2013;1;11;12;8,94;8,696;8,525
2013;1;11;13;8,6;8,471;8,103
2013;1;11;14;8,17;8,194;7,777
2013;1;11;15;7,49;7,955;7,413
2013;1;11;16;6,51;7,69;6,562
2013;1;11;17;5,52;5,539;5,734
2013;1;11;18;5,16;5,086;4,776
2013;1;11;19;4,75;4,839;5,001
2013;1;11;20;4,32;4,428;4,47
2013;1;11;21;4,21;4,215;3,97
2013;1;11;22;4,25;4,284;4,196
2013;1;11;23;4,42;4,447;4,098
2013;1;12;0;4,55;4,548;4,473
2013;1;12;1;4,53;4,617;4,618
2013;1;12;2;4,67;4,671;4,337
2013;1;12;3;5,3;5,123;4,705
2013;1;12;4;5,58;5,635;5,643
2013;1;12;5;5,48;5,537;5,803
2013;1;12;6;5,69;5,813;5,383
2013;1;12;7;5,83;5,904;5,994
2013;1;12;8;6,04;6,141;5,876
2013;1;12;9;6,18;6,177;5,96
2013;1;12;10;6,26;6,328;5,911
2013;1;12;11;6,33;6,342;6,031
2013;1;12;12;6,3;6,283;5,949
2013;1;12;13;6,06;6,097;5,936
2013;1;12;14;5,65;5,707;5,519
2013;1;12;15;4,95;5,124;5,031
2013;1;12;16;4,17;4,172;4,193
2013;1;12;17;3,54;3,518;3,474
2013;1;12;18;3,33;3,344;3,128
2013;1;12;19;3,42;3,35;3,3
2013;1;12;20;3,65;3,592;3,389
2013;1;12;21;3,92;3,952;3,887
2013;1;12;22;4,05;4,059;4,054
2013;1;12;23;4,08;4,076;4,111
2013;1;13;0;4,1;4,109;4,105
2013;1;13;1;4,02;4,068;4,107
2013;1;13;2;3,83;3,914;3,916
2013;1;13;3;3,6;3,659;3,734
2013;1;13;4;3,44;3,448;3,535
2013;1;13;5;3,31;3,323;3,336
2013;1;13;6;3,37;3,457;3,469
2013;1;13;7;3,81;3,779;3,587
2013;1;13;8;4,02;4,065;3,988
2013;1;13;9;3,98;4,04;4,342
2013;1;13;10;4,19;4,124;3,567
2013;1;13;11;4,47;4,391;4,355
2013;1;13;12;4,64;4,645;4,446
2013;1;13;13;4,65;4,71;4,538
2013;1;13;14;4,45;4,53;4,471
2013;1;13;15;3,94;4,068;4,07
2013;1;13;16;3,7;3,606;3,551
2013;1;13;17;2,96;3,023;3,343
2013;1;13;18;2,54;2,583;2,729
2013;1;13;19;2,34;2,358;2,193
2013;1;13;20;2,1;2,157;2,412
2013;1;13;21;2,04;2,041;2,044
2013;1;13;22;1,99;2,006;2,095
2013;1;13;23;2,39;2,255;2,122
2013;1;14;0;3,28;3,058;2,618
2013;1;14;1;4,02;3,91;3,918
2013;1;14;2;4,09;4,222;4,502
2013;1;14;3;3,67;3,824;4,006
2013;1;14;4;3,24;3,31;3,276
2013;1;14;5;3,04;3,01;3,051
2013;1;14;6;2,85;2,952;3,04
2013;1;14;7;3,08;3,058;3,067
2013;1;14;8;3,51;3,45;3,248
2013;1;14;9;4,09;3,987;3,844
2013;1;14;10;4,59;4,524;4,402
2013;1;14;11;4,82;4,824;4,851
2013;1;14;12;4,72;4,82;4,753
2013;1;14;13;4,61;4,635;4,483
2013;1;14;14;4,24;4,317;4,333
2013;1;14;15;3,62;3,731;3,879
2013;1;14;16;3,17;3,1;3,056
2013;1;14;17;2,83;2,706;2,832
2013;1;14;18;2,97;2,821;2,547
2013;1;14;19;3,07;3,06;3,191
2013;1;14;20;2,98;3,023;3,116
2013;1;14;21;2,96;2,963;2,952
2013;1;14;22;2,88;2,908;3,03
2013;1;14;23;2,86;2,881;2,928
2013;1;15;0;3,06;2,992;3,017
2013;1;15;1;3,64;3,517;3,289
2013;1;15;2;4,27;4,098;3,898
2013;1;15;3;4,34;4,429;4,573
2013;1;15;4;4,14;4,18;4,318
2013;1;15;5;3,87;3,922;3,886
2013;1;15;6;4,02;4,014;3,879
2013;1;15;7;4,33;4,361;4,196
2013;1;15;8;4,44;4,477;4,669
2013;1;15;9;4,77;4,709;4,554
2013;1;15;10;4,96;4,905;4,93
2013;1;15;11;4,84;4,922;5,054
2013;1;15;12;4,64;4,662;4,521
2013;1;15;13;4,49;4,478;4,361
2013;1;15;14;4,28;4,28;4,212
2013;1;15;15;3,91;3,955;3,94
2013;1;15;16;3,5;3,488;3,57
2013;1;15;17;3,22;3,103;3,18
2013;1;15;18;3,18;3,081;3,048
2013;1;15;19;3,16;3,166;3,206
2013;1;15;20;3,11;3,132;3,086
2013;1;15;21;3,12;3,114;3,093
2013;1;15;22;2,9;3,005;3,136
2013;1;15;23;2,52;2,672;2,848
2013;1;16;0;2,19;2,273;2,412
2013;1;16;1;1,99;2,015;2,204
2013;1;16;2;1,96;1,937;2,029
2013;1;16;3;2,08;2,028;2,083
2013;1;16;4;2,22;2,213;2,297
2013;1;16;5;2,3;2,32;2,586
2013;1;16;6;2,46;2,488;2,589
2013;1;16;7;3,01;2,98;2,959
2013;1;16;8;3,66;3,533;3,294
2013;1;16;9;3,92;3,987;4,372
2013;1;16;10;3,77;3,882;4,048
2013;1;16;11;3,46;3,568;3,574
2013;1;16;12;3,26;3,257;3,235
2013;1;16;13;3,1;3,099;3,069
2013;1;16;14;2,91;2,95;3,038
2013;1;16;15;2,62;2,671;2,732
2013;1;16;16;2,28;2,318;2,46
2013;1;16;17;1,85;1,909;2,091
2013;1;16;18;1,64;1,665;1,724
2013;1;16;19;1,57;1,552;1,61
2013;1;16;20;1,56;1,548;1,604
2013;1;16;21;1,6;1,6;1,61
2013;1;16;22;1,64;1,602;1,743
2013;1;16;23;1,58;1,582;1,73
2013;1;17;0;1,45;1,512;1,728
2013;1;17;1;1,27;1,295;1,524
2013;1;17;2;1,04;1,097;1,301
2013;1;17;3;0,69;0,81;1,029
2013;1;17;4;0,05;0,245;0,7
2013;1;17;5;0,45;0,327;0,418
2013;1;17;6;0,46;0,53;0,784
2013;1;17;7;0,59;0,662;1,163
2013;1;17;8;0,86;0,881;0,733
2013;1;17;9;1,32;1,251;1,211
2013;1;17;10;1,97;1,851;1,614
2013;1;17;11;2,68;2,571;2,485
2013;1;17;12;3,22;3,182;3,212
2013;1;17;13;3,53;3,533;3,6
2013;1;17;14;3,61;3,649;3,674
2013;1;17;15;3,29;3,388;3,576
2013;1;17;16;3,07;3,019;3,07
2013;1;17;17;2,53;2,558;2,807
2013;1;17;18;2,3;2,284;2,327
2013;1;17;19;2,22;2,191;2,111
2013;1;17;20;2,13;2,121;2,257
2013;1;17;21;2,03;2,061;2,123
2013;1;17;22;1,85;1,927;2,009
2013;1;17;23;1,52;1,635;1,824
2013;1;18;0;1,15;1,199;1,398
2013;1;18;1;0,83;0,924;1,081
2013;1;18;2;0,83;0,785;0,783
2013;1;18;3;1,03;0,898;0,933
2013;1;18;4;1,1;1,182;1,246
2013;1;18;5;1,07;1,113;1,334
2013;1;18;6;1,27;1,213;1,388
2013;1;18;7;1,75;1,655;1,468
2013;1;18;8;2,28;2,22;2,328
2013;1;18;9;2,87;2,78;2,843
2013;1;18;10;3,34;3,309;3,437
2013;1;18;11;3,73;3,732;3,883
2013;1;18;12;4,1;4,08;3,947
2013;1;18;13;4,24;4,252;4,347
2013;1;18;14;4,06;4,107;4,199
2013;1;18;15;3,53;3,668;3,799
2013;1;18;16;2,72;2,793;3,036
2013;1;18;17;1,94;2,025;2,172
2013;1;18;18;1,64;1,658;1,416
2013;1;18;19;1,41;1,454;1,548
2013;1;18;20;1,32;1,323;1,221
2013;1;18;21;1,6;1,511;1,33
2013;1;18;22;2,34;2,17;1,784
2013;1;18;23;3,2;2,995;2,89
2013;1;19;0;3,61;3,625;3,76
2013;1;19;1;3,62;3,709;4,031
2013;1;19;2;3,39;3,467;3,515
2013;1;19;3;3,0;3,12;3,261
2013;1;19;4;2,68;2,69;2,816
2013;1;19;5;2,39;2,39;2,557
2013;1;19;6;2,45;2,434;2,481
2013;1;19;7;3,16;3,053;2,671
2013;1;19;8;3,87;3,753;3,425
2013;1;19;9;4,75;4,538;4,555
2013;1;19;10;5,41;5,267;5,093
2013;1;19;11;5,65;5,686;5,795
2013;1;19;12;5,83;5,825;5,537
2013;1;19;13;6,11;5,99;5,645
2013;1;19;14;6,11;6,032;6,027
2013;1;19;15;5,81;5,855;5,739
2013;1;19;16;5,45;5,383;5,331
2013;1;19;17;5,17;4,868;4,952
2013;1;19;18;4,97;4,862;4,809
2013;1;19;19;4,79;4,778;4,679
2013;1;19;20;4,93;4,793;4,458
2013;1;19;21;5,15;5,029;4,921
2013;1;19;22;5,28;5,28;5,199
2013;1;19;23;5,23;5,25;5,206
2013;1;20;0;4,88;5,003;5,051
2013;1;20;1;4,5;4,536;4,545
2013;1;20;2;4,17;4,186;4,019
2013;1;20;3;4,16;4,085;3,935
2013;1;20;4;4,21;4,121;4,12
2013;1;20;5;4,33;4,257;4,413
2013;1;20;6;4,73;4,743;4,453
2013;1;20;7;4,95;5,042;5,199
2013;1;20;8;5,47;5,366;5,142
2013;1;20;9;5,98;5,953;5,593
2013;1;20;10;6,39;6,289;6,349
2013;1;20;11;6,53;6,483;6,163
2013;1;20;12;6,34;6,527;6,461
2013;1;20;13;6,02;6,074;5,827
2013;1;20;14;5,67;5,66;5,469
2013;1;20;15;5,1;5,185;5,178
2013;1;20;16;4,31;4,364;4,441
2013;1;20;17;3,46;3,526;3,716
2013;1;20;18;3,25;3,2;2,914
2013;1;20;19;3,31;3,242;3,148
2013;1;20;20;3,4;3,412;3,424
2013;1;20;21;3,52;3,493;3,458
2013;1;20;22;3,66;3,656;3,574
2013;1;20;23;3,77;3,829;3,719
2013;1;21;0;3,9;3,885;3,804
2013;1;21;1;4,1;4,036;3,997
2013;1;21;2;4,08;4,144;4,203
2013;1;21;3;3,78;3,902;4,102
2013;1;21;4;3,52;3,582;3,685
2013;1;21;5;3,22;3,269;3,443
2013;1;21;6;3,36;3,363;3,314
2013;1;21;7;3,77;3,8;3,629
2013;1;21;8;4,32;4,199;4,015
2013;1;21;9;4,99;4,866;4,881
2013;1;21;10;5,51;5,459;5,084
2013;1;21;11;5,86;5,808;5,828
2013;1;21;12;6,01;5,985;5,666
2013;1;21;13;5,91;5,969;5,879
2013;1;21;14;5,69;5,733;5,532
2013;1;21;15;5,29;5,347;5,159
2013;1;21;16;4,61;4,621;4,851
2013;1;21;17;3,68;3,719;3,944
2013;1;21;18;3,16;3,226;3,148
2013;1;21;19;2,88;2,938;2,925
2013;1;21;20;2,68;2,7;2,756
2013;1;21;21;2,6;2,622;2,658
2013;1;21;22;2,58;2,587;2,586
2013;1;21;23;2,61;2,586;2,641
2013;1;22;0;2,54;2,592;2,692
2013;1;22;1;2,33;2,421;2,653
2013;1;22;2;2,15;2,211;2,295
2013;1;22;3;2,0;2,042;2,133
2013;1;22;4;1,99;1,985;2,095
2013;1;22;5;1,96;1,966;2,24
2013;1;22;6;2,01;2,043;2,272
2013;1;22;7;2,77;2,623;2,505
2013;1;22;8;3,33;3,298;3,146
2013;1;22;9;3,69;3,692;4,254
2013;1;22;10;3,97;3,977;3,776
2013;1;22;11;4,1;4,131;4,238
2013;1;22;12;4,25;4,24;4,137
2013;1;22;13;4,33;4,33;4,12
2013;1;22;14;4,26;4,283;4,342
2013;1;22;15;4,13;4,156;3,998
2013;1;22;16;3,76;3,766;3,925
2013;1;22;17;3,21;3,166;3,437
2013;1;22;18;3,05;2,996;2,804
2013;1;22;19;3,06;2,995;3,007
2013;1;22;20;3,05;3,053;3,043
2013;1;22;21;3,05;3,035;3,054
2013;1;22;22;3,12;3,098;3,034
2013;1;22;23;3,24;3,206;3,163
2013;1;23;0;3,42;3,376;3,35
2013;1;23;1;3,66;3,582;3,611
2013;1;23;2;3,84;3,868;3,801
2013;1;23;3;3,91;3,894;4,001
2013;1;23;4;3,91;3,879;3,933
2013;1;23;5;3,75;3,776;4,024
2013;1;23;6;4,02;4,002;3,7
2013;1;23;7;4,59;4,609;4,346
2013;1;23;8;5,02;4,994;4,992
2013;1;23;9;5,41;5,378;5,179
2013;1;23;10;5,77;5,693;5,506
2013;1;23;11;5,91;5,861;5,732
2013;1;23;12;5,88;5,959;5,692
2013;1;23;13;5,8;5,792;5,508
2013;1;23;14;5,59;5,61;5,41
2013;1;23;15;5,22;5,249;5,178
2013;1;23;16;4,71;4,614;4,701
2013;1;23;17;3,82;3,854;4,18
2013;1;23;18;3,3;3,369;3,215
2013;1;23;19;3,1;3,15;2,99
2013;1;23;20;2,88;2,916;3,016
2013;1;23;21;2,69;2,743;2,755
2013;1;23;22;2,49;2,574;2,623
2013;1;23;23;2,35;2,405;2,432
2013;1;24;0;2,37;2,359;2,359
2013;1;24;1;2,52;2,485;2,51
2013;1;24;2;2,76;2,682;2,747
2013;1;24;3;3,02;2,999;3,038
2013;1;24;4;3,23;3,199;3,346
2013;1;24;5;3,39;3,389;3,505
2013;1;24;6;4,26;4,15;3,694
2013;1;24;7;5,03;4,903;5,033
2013;1;24;8;5,51;5,482;5,57
2013;1;24;9;5,54;5,639;5,667
2013;1;24;10;5,6;5,617;5,377
2013;1;24;11;5,74;5,66;5,353
2013;1;24;12;5,86;5,774;5,573
2013;1;24;13;5,92;5,857;5,583
2013;1;24;14;5,85;5,847;5,581
2013;1;24;15;5,49;5,593;5,43
2013;1;24;16;4,78;4,781;4,875
2013;1;24;17;3,68;3,749;4,113
2013;1;24;18;3,17;3,216;2,864
2013;1;24;19;3,05;3,042;2,973
2013;1;24;20;2,99;2,984;2,998
2013;1;24;21;2,99;2,983;2,994
2013;1;24;22;3,01;2,989;3,077
2013;1;24;23;3,03;3,011;3,047
2013;1;25;0;3,07;3,05;3,181
2013;1;25;1;3,14;3,105;3,247
2013;1;25;2;3,18;3,174;3,289
2013;1;25;3;3,19;3,182;3,377
2013;1;25;4;3,12;3,125;3,323
2013;1;25;5;3,0;3,046;3,322
2013;1;25;6;3,34;3,317;3,146
2013;1;25;7;3,85;3,849;3,88
2013;1;25;8;4,15;4,189;4,006
2013;1;25;9;4,25;4,295;4,541
2013;1;25;10;4,31;4,322;4,002
2013;1;25;11;4,44;4,392;4,421
2013;1;25;12;4,66;4,578;4,377
2013;1;25;13;4,84;4,833;4,67
2013;1;25;14;4,95;4,903;4,823
2013;1;25;15;4,84;4,866;4,696
2013;1;25;16;4,48;4,484;4,578
2013;1;25;17;3,68;3,757;4,003
2013;1;25;18;3,11;3,204;3,168
2013;1;25;19;2,85;2,876;2,804
2013;1;25;20;2,66;2,673;2,704
2013;1;25;21;2,59;2,592;2,637
2013;1;25;22;2,56;2,564;2,591
2013;1;25;23;2,63;2,574;2,652
2013;1;26;0;2,74;2,717;2,736
2013;1;26;1;2,84;2,853;2,972
2013;1;26;2;2,88;2,887;2,974
2013;1;26;3;2,9;2,902;3,025
2013;1;26;4;2,97;2,93;3,029
2013;1;26;5;3,05;3,025;3,205
2013;1;26;6;3,87;3,772;3,338
2013;1;26;7;4,38;4,372;4,602
2013;1;26;8;4,57;4,632;4,772
2013;1;26;9;4,58;4,634;4,566
2013;1;26;10;4,68;4,638;4,478
2013;1;26;11;4,9;4,783;4,67
2013;1;26;12;5,18;5,064;4,94
2013;1;26;13;5,38;5,379;5,196
2013;1;26;14;5,49;5,427;5,254
2013;1;26;15;5,44;5,42;5,284
2013;1;26;16;4,95;5,031;5,034
2013;1;26;17;3,81;3,928;4,384
2013;1;26;18;3,05;3,232;2,924
2013;1;26;19;2,85;2,842;2,637
2013;1;26;20;2,66;2,695;2,776
2013;1;26;21;2,5;2,552;2,625
2013;1;26;22;2,43;2,435;2,486
2013;1;26;23;2,4;2,406;2,457
2013;1;27;0;2,42;2,386;2,541
2013;1;27;1;2,4;2,427;2,582
2013;1;27;2;2,37;2,377;2,552
2013;1;27;3;2,34;2,353;2,514
2013;1;27;4;2,37;2,354;2,504
2013;1;27;5;2,44;2,393;2,669
2013;1;27;6;3,18;3,065;2,779
2013;1;27;7;3,87;3,826;3,969
2013;1;27;8;4,33;4,3;4,196
2013;1;27;9;4,7;4,69;4,824
2013;1;27;10;5,0;4,947;4,681
2013;1;27;11;5,29;5,243;5,274
2013;1;27;12;5,49;5,442;5,248
2013;1;27;13;5,64;5,598;5,433
2013;1;27;14;5,75;5,693;5,462
2013;1;27;15;5,72;5,63;5,504
2013;1;27;16;5,27;5,336;5,302
2013;1;27;17;4,34;4,342;4,67
2013;1;27;18;3,87;3,899;3,534
2013;1;27;19;3,78;3,747;3,545
2013;1;27;20;3,73;3,694;3,697
2013;1;27;21;3,6;3,621;3,613
2013;1;27;22;3,76;3,681;3,54
2013;1;27;23;4,03;3,923;3,781
2013;1;28;0;3,55;3,761;4,258
2013;1;28;1;2,96;3,142;3,35
2013;1;28;2;2,81;2,763;2,446
2013;1;28;3;2,82;2,756;2,94
2013;1;28;4;2,74;2,754;2,956
2013;1;28;5;2,46;2,554;2,998
2013;1;28;6;2,48;2,511;2,55
2013;1;28;7;2,62;2,642;2,84
2013;1;28;8;2,44;2,556;2,596
2013;1;28;9;2,24;2,337;2,757
2013;1;28;10;2,27;2,257;1,977
2013;1;28;11;2,5;2,433;2,581
2013;1;28;12;2,8;2,803;2,735
2013;1;28;13;3,08;3,065;3,081
2013;1;28;14;3,26;3,308;3,336
2013;1;28;15;3,27;3,307;3,37
2013;1;28;16;3,11;3,105;3,233
2013;1;28;17;2,89;2,814;2,947
2013;1;28;18;2,64;2,67;2,765
2013;1;28;19;2,63;2,604;2,659
2013;1;28;20;2,6;2,587;2,579
2013;1;28;21;2,63;2,609;2,728
2013;1;28;22;2,85;2,767;2,646
2013;1;28;23;3,41;3,242;3,078
2013;1;29;0;3,42;3,543;3,709
2013;1;29;1;3,21;3,29;3,5
2013;1;29;2;3,0;3,067;3,03
2013;1;29;3;2,79;2,82;2,964
2013;1;29;4;2,39;2,485;2,766
2013;1;29;5;2,13;2,146;2,309
2013;1;29;6;2,32;2,258;2,107
2013;1;29;7;2,87;2,8;2,711
2013;1;29;8;3,13;3,148;3,219
2013;1;29;9;3,43;3,399;3,511
2013;1;29;10;3,63;3,671;3,52
2013;1;29;11;3,86;3,862;3,913
2013;1;29;12;4,09;4,025;3,875
