-BEGIN HEADER-
Dataset: NASA_Bawean_Hourly.csv
Stacking Metrics: MAE=5.236 RMSE=5.588 MAPE=173.45% R2=-14.943
Forecast Summary:
Prediksi kecepatan angin untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata -4.63 m/s, termasuk kategori tenang (calm). Kecepatan tertinggi mencapai -4.60 m/s dan terendah -4.66 m/s, dengan standar deviasi 0.01 m/s. Angin cenderung paling kuat sekitar pukul 07:00 dan paling lemah sekitar pukul 23:00. Secara umum tren angin relatif stabil sepanjang periode. 

Model terbaik adalah XGB-LSTM Stacking dengan MAPE 173.45% dan RMSE 5.588. Tingkat akurasi model tergolong rendah.

-END HEADER-

YEAR;MO;DY;HR;WS10M;XGB_Base;XGB_LSTM_Stacked
2013;1;2;7;1,14;1,037;
2013;1;2;8;1,24;1,302;
2013;1;2;9;1,24;1,3;
2013;1;2;10;1,24;1,303;
2013;1;2;11;1,33;1,326;
2013;1;2;12;1,39;1,409;
2013;1;2;13;1,55;1,545;
2013;1;2;14;1,97;1,921;
2013;1;2;15;2,37;2,338;
2013;1;2;16;2,59;2,546;
2013;1;2;17;2,71;2,607;
2013;1;2;18;2,64;2,643;
2013;1;2;19;2,78;2,73;
2013;1;2;20;2,91;2,858;
2013;1;2;21;3,08;3,02;
2013;1;2;22;3,29;3,224;
2013;1;2;23;3,36;3,349;
2013;1;3;0;3,34;3,337;
2013;1;3;1;3,15;3,209;
2013;1;3;2;2,86;2,951;
2013;1;3;3;2,58;2,615;
2013;1;3;4;2,36;2,383;
2013;1;3;5;2,2;2,205;
2013;1;3;6;2,56;2,454;
2013;1;3;7;2,56;2,669;
2013;1;3;8;2,53;2,534;
2013;1;3;9;2,76;2,68;
2013;1;3;10;2,85;2,885;
2013;1;3;11;2,71;2,804;
2013;1;3;12;2,66;2,679;
2013;1;3;13;2,68;2,676;
2013;1;3;14;2,67;2,687;
2013;1;3;15;2,52;2,564;
2013;1;3;16;2,33;2,366;
2013;1;3;17;1,95;2,011;
2013;1;3;18;1,59;1,662;
2013;1;3;19;1,53;1,485;
2013;1;3;20;1,52;1,487;
2013;1;3;21;1,57;1,52;
2013;1;3;22;1,66;1,667;
2013;1;3;23;1,74;1,749;
2013;1;4;0;1,69;1,735;
2013;1;4;1;1,46;1,541;
2013;1;4;2;1,24;1,279;
2013;1;4;3;1,2;1,127;
2013;1;4;4;1,15;1,155;
2013;1;4;5;1,08;1,107;
2013;1;4;6;1,31;1,257;
2013;1;4;7;1,37;1,415;-0,341
2013;1;4;8;1,36;1,326;0,737
2013;1;4;9;1,38;1,311;1,747
2013;1;4;10;1,33;1,305;2,602
2013;1;4;11;1,22;1,233;3,421
2013;1;4;12;0,86;0,979;4,026
2013;1;4;13;0,71;0,797;-0,251
2013;1;4;14;1,44;1,304;-0,648
2013;1;4;15;2,38;2,253;-0,94
2013;1;4;16;3,4;3,138;-1,337
2013;1;4;17;4,19;3,95;-1,587
2013;1;4;18;4,54;4,566;-1,766
2013;1;4;19;4,48;4,553;-1,894
2013;1;4;20;4,17;4,203;-1,973
2013;1;4;21;3,96;3,935;-2,055
2013;1;4;22;3,99;3,882;-2,278
2013;1;4;23;3,76;3,796;-2,43
2013;1;5;0;3,54;3,575;-2,54
2013;1;5;1;3,55;3,454;-2,646
2013;1;5;2;3,3;3,36;-2,752
2013;1;5;3;2,66;2,897;-2,803
2013;1;5;4;2,33;2,304;-2,711
2013;1;5;5;2,36;2,241;-2,631
2013;1;5;6;2,73;2,686;-2,595
2013;1;5;7;2,53;2,724;-2,446
2013;1;5;8;2,04;2,207;-2,2
2013;1;5;9;1,34;1,495;-1,991
2013;1;5;10;0,61;0,751;-1,548
2013;1;5;11;0,47;0,428;-0,647
2013;1;5;12;0,68;0,548;-0,838
2013;1;5;13;0,68;0,668;-2,62
2013;1;5;14;1,07;0,859;-2,069
2013;1;5;15;1,73;1,479;-0,52
2013;1;5;16;2,15;2,165;0,055
2013;1;5;17;2,34;2,342;0,437
2013;1;5;18;2,73;2,67;0,945
2013;1;5;19;3,28;3,148;1,567
2013;1;5;20;3,55;3,487;2,204
2013;1;5;21;3,44;3,479;2,71
2013;1;5;22;3,04;3,186;3,122
2013;1;5;23;2,61;2,712;3,415
2013;1;6;0;2,45;2,388;3,735
2013;1;6;1;2,43;2,369;4,123
2013;1;6;2;2,38;2,398;-0,442
2013;1;6;3;2,49;2,439;-0,722
2013;1;6;4;2,92;2,762;-1,367
2013;1;6;5;3,16;3,142;-1,832
2013;1;6;6;3,84;3,777;-2,229
2013;1;6;7;4,53;4,426;-2,616
2013;1;6;8;5,08;4,997;-2,928
2013;1;6;9;5,54;5,455;-3,184
2013;1;6;10;5,52;5,569;-3,392
2013;1;6;11;5,33;5,466;-3,557
2013;1;6;12;5,14;5,192;-3,689
2013;1;6;13;5,17;5,015;-3,794
2013;1;6;14;5,28;5,101;-3,875
2013;1;6;15;5,06;5,089;-3,937
2013;1;6;16;4,6;4,6;-3,981
2013;1;6;17;4,02;3,925;-4,011
2013;1;6;18;3,68;3,698;-4,034
2013;1;6;19;3,7;3,628;-4,053
2013;1;6;20;3,82;3,752;-4,069
2013;1;6;21;4,15;4,011;-4,081
2013;1;6;22;4,81;4,635;-4,098
2013;1;6;23;5,87;5,518;-4,117
2013;1;7;0;6,87;6,606;-4,125
2013;1;7;1;7,59;7,376;-4,111
2013;1;7;2;7,69;7,742;-4,085
2013;1;7;3;7,27;7,481;-4,041
2013;1;7;4;6,82;6,767;-4,0
2013;1;7;5;6,42;6,457;-3,972
2013;1;7;6;6,47;6,418;-3,954
2013;1;7;7;7,21;6,889;-3,939
2013;1;7;8;7,66;7,538;-3,916
2013;1;7;9;7,69;7,844;-3,884
2013;1;7;10;7,56;7,653;-3,849
2013;1;7;11;7,31;7,609;-3,818
2013;1;7;12;7,15;7,254;-3,793
2013;1;7;13;7,16;7,039;-3,773
2013;1;7;14;7,03;7,009;-3,776
2013;1;7;15;6,64;6,632;-3,796
2013;1;7;16;6,19;6,216;-3,821
2013;1;7;17;5,87;5,687;-3,845
2013;1;7;18;5,84;5,65;-3,865
2013;1;7;19;5,92;5,726;-3,876
2013;1;7;20;5,93;5,824;-3,875
2013;1;7;21;5,87;5,935;-3,867
2013;1;7;22;5,72;5,694;-3,854
2013;1;7;23;5,71;5,701;-3,844
2013;1;8;0;5,43;5,541;-3,845
2013;1;8;1;5,01;5,187;-4,373
2013;1;8;2;4,67;4,746;-4,382
2013;1;8;3;4,3;4,358;-4,399
2013;1;8;4;4,08;4,09;-4,422
2013;1;8;5;4,2;4,122;-4,438
2013;1;8;6;4,86;4,913;-4,446
2013;1;8;7;5,55;5,624;-4,447
2013;1;8;8;6,18;6,149;-4,437
2013;1;8;9;6,48;6,546;-4,416
2013;1;8;10;6,44;6,55;-4,39
2013;1;8;11;6,4;6,436;-4,365
2013;1;8;12;6,46;6,403;-4,346
2013;1;8;13;6,53;6,424;-4,335
2013;1;8;14;6,51;6,384;-4,329
2013;1;8;15;6,27;6,371;-4,328
2013;1;8;16;5,88;5,912;-4,329
2013;1;8;17;5,39;5,24;-4,333
2013;1;8;18;5,33;5,266;-4,341
2013;1;8;19;5,44;5,282;-4,354
2013;1;8;20;5,29;5,317;-4,364
2013;1;8;21;5,07;5,159;-4,368
2013;1;8;22;4,73;4,768;-4,367
2013;1;8;23;4,51;4,497;-4,367
2013;1;9;0;4,41;4,344;-4,371
2013;1;9;1;4,44;4,363;-4,355
2013;1;9;2;4,23;4,296;-4,348
2013;1;9;3;3,95;4,011;-4,345
2013;1;9;4;4,16;3,994;-4,348
2013;1;9;5;4,84;4,678;-4,355
2013;1;9;6;5,71;5,673;-4,36
2013;1;9;7;6,63;6,581;-4,362
2013;1;9;8;7,42;7,237;-4,359
2013;1;9;9;7,9;7,914;-4,358
2013;1;9;10;8,1;8,131;-4,362
2013;1;9;11;8,2;8,236;-4,369
2013;1;9;12;8,35;8,222;-4,375
2013;1;9;13;8,63;8,203;-4,377
2013;1;9;14;8,83;8,102;-4,375
2013;1;9;15;8,82;7,912;-4,371
2013;1;9;16;8,3;7,795;-4,366
2013;1;9;17;7,58;7,599;-4,361
2013;1;9;18;7,46;7,578;-4,365
2013;1;9;19;7,51;7,642;-4,376
2013;1;9;20;7,48;7,663;-4,392
2013;1;9;21;8,08;8,008;-4,41
2013;1;9;22;8,63;8,337;-4,425
2013;1;9;23;8,74;8,418;-4,434
2013;1;10;0;8,41;8,148;-4,443
2013;1;10;1;7,89;7,9;-4,435
2013;1;10;2;7,45;7,698;-4,441
2013;1;10;3;7,31;7,657;-4,448
2013;1;10;4;7,14;6,96;-4,453
2013;1;10;5;7,2;7,044;-4,452
2013;1;10;6;7,55;7,44;-4,448
2013;1;10;7;8,48;8,448;-4,441
2013;1;10;8;9,08;8,687;-4,43
2013;1;10;9;9,27;8,774;-4,418
2013;1;10;10;9,15;8,654;-4,409
2013;1;10;11;8,89;8,561;-4,405
2013;1;10;12;8,72;8,54;-4,4
2013;1;10;13;8,62;8,159;-4,385
2013;1;10;14;8,41;7,982;-4,356
2013;1;10;15;7,95;7,831;-4,321
2013;1;10;16;7,29;7,646;-4,287
2013;1;10;17;6,67;6,689;-4,276
2013;1;10;18;6,56;6,656;-4,293
2013;1;10;19;6,83;6,7;-4,322
2013;1;10;20;7,34;7,204;-4,354
2013;1;10;21;8,17;8,123;-4,382
2013;1;10;22;8,74;8,574;-4,408
2013;1;10;23;8,58;8,596;-4,429
2013;1;11;0;8,41;8,45;-4,45
2013;1;11;1;8,32;8,302;-4,453
2013;1;11;2;8,18;8,221;-4,464
2013;1;11;3;7,94;7,783;-4,476
2013;1;11;4;7,49;7,624;-4,489
2013;1;11;5;6,8;7,468;-4,502
2013;1;11;6;6,61;6,815;-4,516
2013;1;11;7;7,29;7,127;-4,531
2013;1;11;8;8,51;8,162;-4,541
2013;1;11;9;9,03;8,726;-4,547
2013;1;11;10;9,16;8,791;-4,553
2013;1;11;11;9,12;8,728;-4,563
2013;1;11;12;8,94;8,696;-4,572
2013;1;11;13;8,6;8,471;-4,577
2013;1;11;14;8,17;8,194;-4,576
2013;1;11;15;7,49;7,955;-4,566
2013;1;11;16;6,51;7,69;-4,544
2013;1;11;17;5,52;5,539;-4,513
2013;1;11;18;5,16;5,086;-4,49
2013;1;11;19;4,75;4,839;-4,486
2013;1;11;20;4,32;4,428;-4,492
2013;1;11;21;4,21;4,215;-4,497
2013;1;11;22;4,25;4,284;-4,501
2013;1;11;23;4,42;4,447;-4,507
2013;1;12;0;4,55;4,548;-4,519
2013;1;12;1;4,53;4,617;-4,518
2013;1;12;2;4,67;4,671;-4,529
2013;1;12;3;5,3;5,123;-4,545
2013;1;12;4;5,58;5,635;-4,56
2013;1;12;5;5,48;5,537;-4,568
2013;1;12;6;5,69;5,813;-4,572
2013;1;12;7;5,83;5,904;-4,572
2013;1;12;8;6,04;6,141;-4,571
2013;1;12;9;6,18;6,177;-4,573
2013;1;12;10;6,26;6,328;-4,578
2013;1;12;11;6,33;6,342;-4,583
2013;1;12;12;6,3;6,283;-4,584
2013;1;12;13;6,06;6,097;-4,581
2013;1;12;14;5,65;5,707;-4,574
2013;1;12;15;4,95;5,124;-4,562
2013;1;12;16;4,17;4,172;-4,547
2013;1;12;17;3,54;3,518;-4,527
2013;1;12;18;3,33;3,344;-4,504
2013;1;12;19;3,42;3,35;-4,489
2013;1;12;20;3,65;3,592;-4,487
2013;1;12;21;3,92;3,952;-4,492
2013;1;12;22;4,05;4,059;-4,498
2013;1;12;23;4,08;4,076;-4,507
2013;1;13;0;4,1;4,109;-4,519
2013;1;13;1;4,02;4,068;-4,516
2013;1;13;2;3,83;3,914;-4,523
2013;1;13;3;3,6;3,659;-4,535
2013;1;13;4;3,44;3,448;-4,552
2013;1;13;5;3,31;3,323;-4,573
2013;1;13;6;3,37;3,457;-4,596
2013;1;13;7;3,81;3,779;-4,62
2013;1;13;8;4,02;4,065;-4,639
2013;1;13;9;3,98;4,04;-4,648
2013;1;13;10;4,19;4,124;-4,648
2013;1;13;11;4,47;4,391;-4,634
2013;1;13;12;4,64;4,645;-4,609
2013;1;13;13;4,65;4,71;-4,569
2013;1;13;14;4,45;4,53;-4,526
2013;1;13;15;3,94;4,068;-4,486
2013;1;13;16;3,7;3,606;-4,452
2013;1;13;17;2,96;3,023;-4,434
2013;1;13;18;2,54;2,583;-4,433
2013;1;13;19;2,34;2,358;-4,443
2013;1;13;20;2,1;2,157;-4,453
2013;1;13;21;2,04;2,041;-4,456
2013;1;13;22;1,99;2,006;-4,446
2013;1;13;23;2,39;2,255;-4,399
2013;1;14;0;3,28;3,058;-4,302
2013;1;14;1;4,02;3,91;-4,168
2013;1;14;2;4,09;4,222;-4,076
2013;1;14;3;3,67;3,824;-4,056
2013;1;14;4;3,24;3,31;-4,081
2013;1;14;5;3,04;3,01;-4,139
2013;1;14;6;2,85;2,952;-4,231
2013;1;14;7;3,08;3,058;-4,319
2013;1;14;8;3,51;3,45;-4,4
2013;1;14;9;4,09;3,987;-4,462
2013;1;14;10;4,59;4,524;-4,507
2013;1;14;11;4,82;4,824;-4,54
2013;1;14;12;4,72;4,82;-4,559
2013;1;14;13;4,61;4,635;-4,558
2013;1;14;14;4,24;4,317;-4,537
2013;1;14;15;3,62;3,731;-4,504
2013;1;14;16;3,17;3,1;-4,466
2013;1;14;17;2,83;2,706;-4,423
2013;1;14;18;2,97;2,821;-4,372
2013;1;14;19;3,07;3,06;-4,306
2013;1;14;20;2,98;3,023;-4,239
2013;1;14;21;2,96;2,963;-4,183
2013;1;14;22;2,88;2,908;-4,15
2013;1;14;23;2,86;2,881;-4,14
2013;1;15;0;3,06;2,992;-4,152
2013;1;15;1;3,64;3,517;-4,158
2013;1;15;2;4,27;4,098;-4,192
2013;1;15;3;4,34;4,429;-4,236
2013;1;15;4;4,14;4,18;-4,277
2013;1;15;5;3,87;3,922;-4,32
2013;1;15;6;4,02;4,014;-4,361
2013;1;15;7;4,33;4,361;-4,397
2013;1;15;8;4,44;4,477;-4,421
2013;1;15;9;4,77;4,709;-4,435
2013;1;15;10;4,96;4,905;-4,445
2013;1;15;11;4,84;4,922;-4,443
2013;1;15;12;4,64;4,662;-4,433
2013;1;15;13;4,49;4,478;-4,416
2013;1;15;14;4,28;4,28;-4,394
2013;1;15;15;3,91;3,955;-4,365
2013;1;15;16;3,5;3,488;-4,326
2013;1;15;17;3,22;3,103;-4,273
2013;1;15;18;3,18;3,081;-4,216
2013;1;15;19;3,16;3,166;-4,165
2013;1;15;20;3,11;3,132;-4,133
2013;1;15;21;3,12;3,114;-4,121
2013;1;15;22;2,9;3,005;-4,123
2013;1;15;23;2,52;2,672;-4,147
2013;1;16;0;2,19;2,273;-4,197
2013;1;16;1;1,99;2,015;-4,256
2013;1;16;2;1,96;1,937;-4,337
2013;1;16;3;2,08;2,028;-4,425
2013;1;16;4;2,22;2,213;-4,506
2013;1;16;5;2,3;2,32;-4,568
2013;1;16;6;2,46;2,488;-4,608
2013;1;16;7;3,01;2,98;-4,635
2013;1;16;8;3,66;3,533;-4,646
2013;1;16;9;3,92;3,987;-4,643
2013;1;16;10;3,77;3,882;-4,637
2013;1;16;11;3,46;3,568;-4,626
2013;1;16;12;3,26;3,257;-4,608
2013;1;16;13;3,1;3,099;-4,582
2013;1;16;14;2,91;2,95;-4,546
2013;1;16;15;2,62;2,671;-4,494
2013;1;16;16;2,28;2,318;-4,414
2013;1;16;17;1,85;1,909;-4,315
2013;1;16;18;1,64;1,665;-4,199
2013;1;16;19;1,57;1,552;-4,056
2013;1;16;20;1,56;1,548;-3,938
2013;1;16;21;1,6;1,6;-3,866
2013;1;16;22;1,64;1,602;-3,865
2013;1;16;23;1,58;1,582;-3,886
2013;1;17;0;1,45;1,512;-3,887
2013;1;17;1;1,27;1,295;-3,82
2013;1;17;2;1,04;1,097;-3,654
2013;1;17;3;0,69;0,81;-3,325
2013;1;17;4;0,05;0,245;-2,843
2013;1;17;5;0,45;0,327;-2,929
2013;1;17;6;0,46;0,53;-3,508
2013;1;17;7;0,59;0,662;-3,85
2013;1;17;8;0,86;0,881;-4,064
2013;1;17;9;1,32;1,251;-4,163
2013;1;17;10;1,97;1,851;-4,201
2013;1;17;11;2,68;2,571;-4,219
2013;1;17;12;3,22;3,182;-4,224
2013;1;17;13;3,53;3,533;-4,227
2013;1;17;14;3,61;3,649;-4,222
2013;1;17;15;3,29;3,388;-4,199
2013;1;17;16;3,07;3,019;-4,162
2013;1;17;17;2,53;2,558;-4,124
2013;1;17;18;2,3;2,284;-4,088
2013;1;17;19;2,22;2,191;-4,059
2013;1;17;20;2,13;2,121;-4,04
2013;1;17;21;2,03;2,061;-4,024
2013;1;17;22;1,85;1,927;-4,011
2013;1;17;23;1,52;1,635;-4,006
2013;1;18;0;1,15;1,199;-4,03
2013;1;18;1;0,83;0,924;-4,082
2013;1;18;2;0,83;0,785;-4,18
2013;1;18;3;1,03;0,898;-4,311
2013;1;18;4;1,1;1,182;-4,41
2013;1;18;5;1,07;1,113;-4,478
2013;1;18;6;1,27;1,213;-4,532
2013;1;18;7;1,75;1,655;-4,573
2013;1;18;8;2,28;2,22;-4,605
2013;1;18;9;2,87;2,78;-4,622
2013;1;18;10;3,34;3,309;-4,626
2013;1;18;11;3,73;3,732;-4,62
2013;1;18;12;4,1;4,08;-4,599
2013;1;18;13;4,24;4,252;-4,564
2013;1;18;14;4,06;4,107;-4,514
2013;1;18;15;3,53;3,668;-4,447
2013;1;18;16;2,72;2,793;-4,372
2013;1;18;17;1,94;2,025;-4,294
2013;1;18;18;1,64;1,658;-4,191
2013;1;18;19;1,41;1,454;-4,101
2013;1;18;20;1,32;1,323;-4,1
2013;1;18;21;1,6;1,511;-4,15
2013;1;18;22;2,34;2,17;-4,25
2013;1;18;23;3,2;2,995;-4,344
2013;1;19;0;3,61;3,625;-4,409
2013;1;19;1;3,62;3,709;-4,428
2013;1;19;2;3,39;3,467;-4,436
2013;1;19;3;3,0;3,12;-4,45
2013;1;19;4;2,68;2,69;-4,479
2013;1;19;5;2,39;2,39;-4,495
2013;1;19;6;2,45;2,434;-4,514
2013;1;19;7;3,16;3,053;-4,536
2013;1;19;8;3,87;3,753;-4,539
2013;1;19;9;4,75;4,538;-4,536
2013;1;19;10;5,41;5,267;-4,531
2013;1;19;11;5,65;5,686;-4,519
2013;1;19;12;5,83;5,825;-4,494
2013;1;19;13;6,11;5,99;-4,46
2013;1;19;14;6,11;6,032;-4,421
2013;1;19;15;5,81;5,855;-4,377
2013;1;19;16;5,45;5,383;-4,325
2013;1;19;17;5,17;4,868;-4,262
2013;1;19;18;4,97;4,862;-4,2
2013;1;19;19;4,79;4,778;-4,147
2013;1;19;20;4,93;4,793;-4,123
2013;1;19;21;5,15;5,029;-4,121
2013;1;19;22;5,28;5,28;-4,132
2013;1;19;23;5,23;5,25;-4,152
2013;1;20;0;4,88;5,003;-4,183
2013;1;20;1;4,5;4,536;-4,21
2013;1;20;2;4,17;4,186;-4,256
2013;1;20;3;4,16;4,085;-4,309
2013;1;20;4;4,21;4,121;-4,365
2013;1;20;5;4,33;4,257;-4,413
2013;1;20;6;4,73;4,743;-4,445
2013;1;20;7;4,95;5,042;-4,464
2013;1;20;8;5,47;5,366;-4,469
2013;1;20;9;5,98;5,953;-4,461
2013;1;20;10;6,39;6,289;-4,438
2013;1;20;11;6,53;6,483;-4,43
2013;1;20;12;6,34;6,527;-4,436
2013;1;20;13;6,02;6,074;-4,442
2013;1;20;14;5,67;5,66;-4,445
2013;1;20;15;5,1;5,185;-4,441
2013;1;20;16;4,31;4,364;-4,436
2013;1;20;17;3,46;3,526;-4,426
2013;1;20;18;3,25;3,2;-4,409
2013;1;20;19;3,31;3,242;-4,387
2013;1;20;20;3,4;3,412;-4,36
2013;1;20;21;3,52;3,493;-4,337
2013;1;20;22;3,66;3,656;-4,318
2013;1;20;23;3,77;3,829;-4,309
2013;1;21;0;3,9;3,885;-4,314
2013;1;21;1;4,1;4,036;-4,305
2013;1;21;2;4,08;4,144;-4,307
2013;1;21;3;3,78;3,902;-4,314
2013;1;21;4;3,52;3,582;-4,33
2013;1;21;5;3,22;3,269;-4,352
2013;1;21;6;3,36;3,363;-4,38
2013;1;21;7;3,77;3,8;-4,411
2013;1;21;8;4,32;4,199;-4,446
2013;1;21;9;4,99;4,866;-4,478
2013;1;21;10;5,51;5,459;-4,5
2013;1;21;11;5,86;5,808;-4,506
2013;1;21;12;6,01;5,985;-4,498
2013;1;21;13;5,91;5,969;-4,477
2013;1;21;14;5,69;5,733;-4,45
2013;1;21;15;5,29;5,347;-4,427
2013;1;21;16;4,61;4,621;-4,412
2013;1;21;17;3,68;3,719;-4,401
2013;1;21;18;3,16;3,226;-4,397
2013;1;21;19;2,88;2,938;-4,395
2013;1;21;20;2,68;2,7;-4,388
2013;1;21;21;2,6;2,622;-4,379
2013;1;21;22;2,58;2,587;-4,379
2013;1;21;23;2,61;2,586;-4,39
2013;1;22;0;2,54;2,592;-4,405
2013;1;22;1;2,33;2,421;-4,394
2013;1;22;2;2,15;2,211;-4,379
2013;1;22;3;2,0;2,042;-4,356
2013;1;22;4;1,99;1,985;-4,327
2013;1;22;5;1,96;1,966;-4,304
2013;1;22;6;2,01;2,043;-4,296
2013;1;22;7;2,77;2,623;-4,305
2013;1;22;8;3,33;3,298;-4,327
2013;1;22;9;3,69;3,692;-4,362
2013;1;22;10;3,97;3,977;-4,4
2013;1;22;11;4,1;4,131;-4,433
2013;1;22;12;4,25;4,24;-4,455
2013;1;22;13;4,33;4,33;-4,461
2013;1;22;14;4,26;4,283;-4,454
2013;1;22;15;4,13;4,156;-4,431
2013;1;22;16;3,76;3,766;-4,396
2013;1;22;17;3,21;3,166;-4,354
2013;1;22;18;3,05;2,996;-4,325
2013;1;22;19;3,06;2,995;-4,314
2013;1;22;20;3,05;3,053;-4,313
2013;1;22;21;3,05;3,035;-4,319
2013;1;22;22;3,12;3,098;-4,331
2013;1;22;23;3,24;3,206;-4,348
2013;1;23;0;3,42;3,376;-4,366
2013;1;23;1;3,66;3,582;-4,363
2013;1;23;2;3,84;3,868;-4,366
2013;1;23;3;3,91;3,894;-4,366
2013;1;23;4;3,91;3,879;-4,366
2013;1;23;5;3,75;3,776;-4,365
2013;1;23;6;4,02;4,002;-4,365
2013;1;23;7;4,59;4,609;-4,366
2013;1;23;8;5,02;4,994;-4,375
2013;1;23;9;5,41;5,378;-4,391
2013;1;23;10;5,77;5,693;-4,412
2013;1;23;11;5,91;5,861;-4,432
2013;1;23;12;5,88;5,959;-4,448
2013;1;23;13;5,8;5,792;-4,458
2013;1;23;14;5,59;5,61;-4,459
2013;1;23;15;5,22;5,249;-4,454
2013;1;23;16;4,71;4,614;-4,449
2013;1;23;17;3,82;3,854;-4,446
2013;1;23;18;3,3;3,369;-4,448
2013;1;23;19;3,1;3,15;-4,456
2013;1;23;20;2,88;2,916;-4,466
2013;1;23;21;2,69;2,743;-4,478
2013;1;23;22;2,49;2,574;-4,489
2013;1;23;23;2,35;2,405;-4,498
2013;1;24;0;2,37;2,359;-4,503
2013;1;24;1;2,52;2,485;-4,483
2013;1;24;2;2,76;2,682;-4,466
2013;1;24;3;3,02;2,999;-4,447
2013;1;24;4;3,23;3,199;-4,429
2013;1;24;5;3,39;3,389;-4,417
2013;1;24;6;4,26;4,15;-4,409
2013;1;24;7;5,03;4,903;-4,403
2013;1;24;8;5,51;5,482;-4,404
2013;1;24;9;5,54;5,639;-4,411
2013;1;24;10;5,6;5,617;-4,422
2013;1;24;11;5,74;5,66;-4,435
2013;1;24;12;5,86;5,774;-4,444
2013;1;24;13;5,92;5,857;-4,447
2013;1;24;14;5,85;5,847;-4,446
2013;1;24;15;5,49;5,593;-4,44
2013;1;24;16;4,78;4,781;-4,433
2013;1;24;17;3,68;3,749;-4,426
2013;1;24;18;3,17;3,216;-4,425
2013;1;24;19;3,05;3,042;-4,432
2013;1;24;20;2,99;2,984;-4,441
2013;1;24;21;2,99;2,983;-4,453
2013;1;24;22;3,01;2,989;-4,461
2013;1;24;23;3,03;3,011;-4,468
2013;1;25;0;3,07;3,05;-4,476
2013;1;25;1;3,14;3,105;-4,464
2013;1;25;2;3,18;3,174;-4,46
2013;1;25;3;3,19;3,182;-4,458
2013;1;25;4;3,12;3,125;-4,458
2013;1;25;5;3,0;3,046;-4,459
2013;1;25;6;3,34;3,317;-4,458
2013;1;25;7;3,85;3,849;-4,454
2013;1;25;8;4,15;4,189;-4,443
2013;1;25;9;4,25;4,295;-4,428
2013;1;25;10;4,31;4,322;-4,41
2013;1;25;11;4,44;4,392;-4,387
2013;1;25;12;4,66;4,578;-4,36
2013;1;25;13;4,84;4,833;-4,335
2013;1;25;14;4,95;4,903;-4,32
2013;1;25;15;4,84;4,866;-4,313
2013;1;25;16;4,48;4,484;-4,303
2013;1;25;17;3,68;3,757;-4,279
2013;1;25;18;3,11;3,204;-4,252
2013;1;25;19;2,85;2,876;-4,238
2013;1;25;20;2,66;2,673;-4,234
2013;1;25;21;2,59;2,592;-4,233
2013;1;25;22;2,56;2,564;-4,23
2013;1;25;23;2,63;2,574;-4,231
2013;1;26;0;2,74;2,717;-4,24
2013;1;26;1;2,84;2,853;-4,229
2013;1;26;2;2,88;2,887;-4,226
2013;1;26;3;2,9;2,902;-4,227
2013;1;26;4;2,97;2,93;-4,237
2013;1;26;5;3,05;3,025;-4,254
2013;1;26;6;3,87;3,772;-4,273
2013;1;26;7;4,38;4,372;-4,29
2013;1;26;8;4,57;4,632;-4,306
2013;1;26;9;4,58;4,634;-4,324
2013;1;26;10;4,68;4,638;-4,337
2013;1;26;11;4,9;4,783;-4,34
2013;1;26;12;5,18;5,064;-4,329
2013;1;26;13;5,38;5,379;-4,307
2013;1;26;14;5,49;5,427;-4,28
2013;1;26;15;5,44;5,42;-4,254
2013;1;26;16;4,95;5,031;-4,231
2013;1;26;17;3,81;3,928;-4,208
2013;1;26;18;3,05;3,232;-4,184
2013;1;26;19;2,85;2,842;-4,169
2013;1;26;20;2,66;2,695;-4,165
2013;1;26;21;2,5;2,552;-4,161
2013;1;26;22;2,43;2,435;-4,151
2013;1;26;23;2,4;2,406;-4,15
2013;1;27;0;2,42;2,386;-4,163
2013;1;27;1;2,4;2,427;-4,169
2013;1;27;2;2,37;2,377;-4,193
2013;1;27;3;2,34;2,353;-4,22
2013;1;27;4;2,37;2,354;-4,251
2013;1;27;5;2,44;2,393;-4,277
2013;1;27;6;3,18;3,065;-4,298
2013;1;27;7;3,87;3,826;-4,307
2013;1;27;8;4,33;4,3;-4,309
2013;1;27;9;4,7;4,69;-4,307
2013;1;27;10;5,0;4,947;-4,3
2013;1;27;11;5,29;5,243;-4,286
2013;1;27;12;5,49;5,442;-4,267
2013;1;27;13;5,64;5,598;-4,247
2013;1;27;14;5,75;5,693;-4,227
2013;1;27;15;5,72;5,63;-4,212
2013;1;27;16;5,27;5,336;-4,205
2013;1;27;17;4,34;4,342;-4,203
2013;1;27;18;3,87;3,899;-4,199
2013;1;27;19;3,78;3,747;-4,198
2013;1;27;20;3,73;3,694;-4,202
2013;1;27;21;3,6;3,621;-4,214
2013;1;27;22;3,76;3,681;-4,235
2013;1;27;23;4,03;3,923;-4,265
2013;1;28;0;3,55;3,761;-4,294
2013;1;28;1;2,96;3,142;-4,301
2013;1;28;2;2,81;2,763;-4,322
2013;1;28;3;2,82;2,756;-4,347
2013;1;28;4;2,74;2,754;-4,376
2013;1;28;5;2,46;2,554;-4,402
2013;1;28;6;2,48;2,511;-4,421
2013;1;28;7;2,62;2,642;-4,432
2013;1;28;8;2,44;2,556;-4,443
2013;1;28;9;2,24;2,337;-4,458
2013;1;28;10;2,27;2,257;-4,474
