YEAR,MO,DY,HR,T2M,RH2M,PS,WS10M,WD10M
2013,6,7,17,27.54,86.12,100.48,5.06,167.25
2013,6,7,18,27.55,86.0,100.56,5.28,166.23
2013,6,7,19,27.61,85.75,100.62,5.59,167.25
2013,6,7,20,27.66,85.62,100.68,5.94,168.25
2013,6,7,21,27.67,85.75,100.69,6.19,168.58
2013,6,7,22,27.67,85.94,100.67,6.27,167.84
2013,6,7,23,27.62,86.38,100.65,6.29,164.51
2013,6,8,0,27.56,86.81,100.59,6.22,158.47
2013,6,8,1,27.48,87.25,100.52,6.14,152.06
2013,6,8,2,27.43,87.31,100.47,6.27,145.56
2013,6,8,3,27.42,86.62,100.46,6.55,140.18
2013,6,8,4,27.36,85.38,100.48,6.63,138.06
2013,6,8,5,27.22,83.94,100.52,6.29,139.78
2013,6,8,6,27.12,82.75,100.57,5.82,144.35
2013,6,8,7,27.44,81.12,100.64,5.69,148.54
2013,6,8,8,27.89,79.75,100.7,6.05,147.13
2013,6,8,9,28.27,79.38,100.73,6.33,144.35
2013,6,8,10,28.48,79.38,100.69,6.1,143.48
2013,6,8,11,28.55,79.69,100.61,5.53,144.54
2013,6,8,12,28.51,80.38,100.51,5.13,148.59
2013,6,8,13,28.4,81.38,100.42,4.99,153.31
2013,6,8,14,28.3,82.38,100.38,4.95,156.18
2013,6,8,15,28.17,83.38,100.38,4.83,156.75
2013,6,8,16,27.96,84.62,100.42,4.89,156.34
2013,6,8,17,27.68,86.25,100.49,4.93,155.38
2013,6,8,18,27.56,86.62,100.55,5.14,155.27
2013,6,8,19,27.55,86.44,100.61,5.28,154.95
2013,6,8,20,27.53,86.25,100.68,5.19,152.55
2013,6,8,21,27.49,86.19,100.72,4.96,146.51
2013,6,8,22,27.43,86.38,100.75,4.65,142.51
2013,6,8,23,27.29,86.81,100.73,4.35,146.79
2013,6,9,0,27.2,87.06,100.67,4.3,155.06
2013,6,9,1,27.18,87.12,100.6,4.57,161.13
2013,6,9,2,27.15,87.25,100.55,5.0,164.4
2013,6,9,3,27.15,87.25,100.51,5.57,166.2
2013,6,9,4,27.15,87.25,100.5,5.75,164.72
2013,6,9,5,27.2,87.12,100.53,5.64,162.77
2013,6,9,6,27.33,86.81,100.58,5.4,161.62
2013,6,9,7,27.66,85.94,100.63,5.25,162.86
2013,6,9,8,27.94,84.62,100.65,5.08,165.22
2013,6,9,9,28.18,83.44,100.63,4.71,168.71
2013,6,9,10,28.33,82.62,100.59,4.48,173.2
2013,6,9,11,28.38,82.44,100.52,4.43,177.48
2013,6,9,12,28.38,82.38,100.44,4.43,180.2
2013,6,9,13,28.31,82.5,100.38,4.41,180.91
2013,6,9,14,28.23,82.69,100.33,4.41,179.49
2013,6,9,15,28.13,83.12,100.33,4.43,176.06
2013,6,9,16,27.98,84.06,100.35,4.45,171.0
2013,6,9,17,27.77,85.75,100.38,4.39,165.05
2013,6,9,18,27.68,86.31,100.44,4.47,159.98
2013,6,9,19,27.7,86.19,100.5,4.51,155.56
2013,6,9,20,27.71,85.94,100.54,4.52,152.15
2013,6,9,21,27.67,85.75,100.54,4.47,149.98
2013,6,9,22,27.63,85.25,100.53,4.47,147.28
2013,6,9,23,27.56,84.75,100.5,4.55,143.23
2013,6,10,0,27.48,84.56,100.46,4.68,139.53
2013,6,10,1,27.35,84.94,100.4,4.85,136.7
2013,6,10,2,27.23,85.38,100.34,5.03,134.56
2013,6,10,3,27.15,85.94,100.32,5.19,133.23
2013,6,10,4,27.1,86.5,100.33,5.3,132.19
2013,6,10,5,27.07,86.94,100.36,5.33,131.61
2013,6,10,6,27.23,86.94,100.4,5.3,131.35
2013,6,10,7,27.68,85.62,100.45,5.5,131.55
2013,6,10,8,27.96,84.69,100.49,5.41,132.07
2013,6,10,9,28.21,83.62,100.49,5.13,133.58
2013,6,10,10,28.41,82.69,100.46,4.71,136.88
2013,6,10,11,28.54,82.06,100.4,4.26,142.98
2013,6,10,12,28.6,81.56,100.34,3.91,151.08
2013,6,10,13,28.57,81.56,100.29,3.73,159.25
2013,6,10,14,28.44,82.06,100.27,3.64,165.19
2013,6,10,15,28.31,82.75,100.28,3.62,170.05
2013,6,10,16,28.13,83.88,100.31,3.81,175.18
2013,6,10,17,27.83,85.75,100.35,3.91,179.89
2013,6,10,18,27.62,86.88,100.41,4.01,183.91
2013,6,10,19,27.59,87.06,100.5,4.17,187.32
2013,6,10,20,27.58,87.12,100.58,4.3,189.21
2013,6,10,21,27.54,87.38,100.61,4.35,190.54
2013,6,10,22,27.48,87.44,100.61,4.1,190.22
2013,6,10,23,27.4,87.25,100.58,3.72,188.93
2013,6,11,0,27.32,87.19,100.52,3.62,188.3
2013,6,11,1,27.22,87.38,100.44,3.61,187.97
2013,6,11,2,27.12,87.69,100.38,3.57,187.05
2013,6,11,3,27.05,87.81,100.36,3.44,184.82
2013,6,11,4,26.98,87.94,100.39,3.44,185.09
2013,6,11,5,26.92,88.38,100.43,3.45,186.37
2013,6,11,6,26.98,88.44,100.49,3.35,185.48
2013,6,11,7,27.29,87.38,100.57,3.31,183.65
2013,6,11,8,27.39,86.44,100.64,2.95,183.19
2013,6,11,9,27.36,86.0,100.64,2.79,191.15
2013,6,11,10,27.32,85.94,100.59,2.75,197.04
2013,6,11,11,27.31,85.38,100.52,2.36,195.74
2013,6,11,12,27.31,84.88,100.45,2.08,193.25
2013,6,11,13,27.29,84.69,100.4,1.9,198.66
2013,6,11,14,27.2,84.69,100.38,1.72,213.11
2013,6,11,15,27.04,85.0,100.4,1.64,233.89
2013,6,11,16,26.87,85.62,100.44,2.06,249.16
2013,6,11,17,26.69,87.0,100.48,2.63,252.0
2013,6,11,18,26.61,87.62,100.53,3.07,250.04
2013,6,11,19,26.61,87.75,100.59,3.43,245.53
2013,6,11,20,26.59,87.75,100.64,3.55,240.16
2013,6,11,21,26.58,87.56,100.66,3.42,237.11
2013,6,11,22,26.55,87.31,100.65,3.21,237.74
2013,6,11,23,26.48,87.44,100.62,3.05,240.22
2013,6,12,0,26.4,87.81,100.55,2.98,242.02
2013,6,12,1,26.3,88.25,100.48,3.11,243.56
2013,6,12,2,26.23,88.88,100.41,3.38,244.5
2013,6,12,3,26.21,89.25,100.38,3.57,244.73
2013,6,12,4,26.22,89.25,100.39,3.65,244.09
2013,6,12,5,26.28,89.12,100.41,3.69,242.62
2013,6,12,6,26.47,88.31,100.44,3.78,240.84
2013,6,12,7,26.9,86.25,100.5,3.93,237.26
2013,6,12,8,27.13,84.38,100.55,3.65,235.46
2013,6,12,9,27.17,83.81,100.54,3.58,237.04
2013,6,12,10,27.15,84.06,100.49,3.75,239.75
2013,6,12,11,27.13,84.19,100.43,3.66,241.41
2013,6,12,12,27.05,84.69,100.36,3.69,242.78
2013,6,12,13,26.95,85.38,100.29,3.85,244.42
2013,6,12,14,26.83,85.94,100.25,3.85,246.19
2013,6,12,15,26.68,86.5,100.26,3.76,249.3
2013,6,12,16,26.57,87.0,100.28,3.63,251.02
2013,6,12,17,26.42,88.0,100.34,3.38,248.12
2013,6,12,18,26.3,88.69,100.41,3.25,241.9
2013,6,12,19,26.26,89.0,100.49,3.26,234.45
2013,6,12,20,26.2,89.19,100.53,3.28,225.77
2013,6,12,21,26.15,89.38,100.55,3.34,218.16
2013,6,12,22,26.1,89.31,100.53,3.19,214.43
2013,6,12,23,26.01,89.19,100.49,2.89,214.08
2013,6,13,0,25.96,88.88,100.45,2.65,215.52
2013,6,13,1,25.86,88.62,100.39,2.41,216.68
2013,6,13,2,25.74,88.44,100.35,2.03,220.17
2013,6,13,3,25.66,88.06,100.35,1.72,228.32
2013,6,13,4,25.65,87.44,100.36,1.59,232.17
2013,6,13,5,25.73,86.31,100.39,1.35,231.6
2013,6,13,6,25.95,84.88,100.43,0.94,225.67
2013,6,13,7,26.39,82.62,100.5,0.61,217.16
2013,6,13,8,26.7,80.31,100.56,0.27,246.37
2013,6,13,9,27.0,78.31,100.57,0.58,309.51
2013,6,13,10,27.26,77.06,100.53,1.27,316.25
2013,6,13,11,27.4,76.94,100.48,2.09,320.47
2013,6,13,12,27.47,77.19,100.41,2.96,321.98
2013,6,13,13,27.53,77.31,100.35,3.83,322.22
2013,6,13,14,27.52,77.31,100.31,4.61,322.86
2013,6,13,15,27.46,77.38,100.32,5.13,322.24
2013,6,13,16,27.33,78.0,100.35,5.34,320.16
2013,6,13,17,27.06,79.56,100.4,5.3,317.39
2013,6,13,18,26.9,80.12,100.47,5.35,317.07
2013,6,13,19,26.78,80.0,100.53,5.22,317.0
2013,6,13,20,26.66,79.69,100.56,4.88,317.34
2013,6,13,21,26.61,79.12,100.55,4.25,322.1
2013,6,13,22,26.65,78.25,100.53,3.54,334.62
2013,6,13,23,26.65,78.44,100.5,3.21,350.74
2013,6,14,0,26.59,79.5,100.47,3.08,3.64
2013,6,14,1,26.52,80.25,100.42,2.98,13.49
2013,6,14,2,26.42,80.88,100.38,2.92,21.83
2013,6,14,3,26.33,81.12,100.37,2.92,30.68
2013,6,14,4,26.3,80.44,100.37,2.81,37.89
2013,6,14,5,26.35,79.12,100.4,2.61,43.79
2013,6,14,6,26.56,78.56,100.45,2.68,51.16
2013,6,14,7,27.12,76.19,100.53,2.77,57.07
2013,6,14,8,27.73,72.12,100.57,2.35,57.47
2013,6,14,9,28.23,68.69,100.57,1.87,53.85
2013,6,14,10,28.51,66.62,100.54,1.37,42.91
2013,6,14,11,28.63,65.88,100.49,1.1,8.19
2013,6,14,12,28.64,66.38,100.44,1.45,335.79
2013,6,14,13,28.5,68.0,100.38,2.03,321.89
2013,6,14,14,28.29,70.19,100.34,2.59,315.0
2013,6,14,15,28.05,72.5,100.34,2.96,313.29
2013,6,14,16,27.81,74.19,100.38,3.02,314.69
2013,6,14,17,27.51,76.62,100.43,2.83,318.35
2013,6,14,18,27.31,78.19,100.5,2.65,321.81
2013,6,14,19,27.26,78.19,100.56,2.35,323.78
2013,6,14,20,27.28,77.44,100.6,1.91,326.7
2013,6,14,21,27.31,76.94,100.6,1.37,329.77
2013,6,14,22,27.25,77.56,100.58,0.94,335.56
2013,6,14,23,27.18,78.38,100.57,0.75,354.59
2013,6,15,0,27.08,79.31,100.55,0.75,33.02
2013,6,15,1,26.85,81.0,100.51,1.14,67.11
2013,6,15,2,26.54,83.5,100.48,1.69,84.71
2013,6,15,3,26.29,85.69,100.46,2.14,93.98
2013,6,15,4,26.19,86.31,100.49,2.38,102.3
2013,6,15,5,26.23,86.0,100.52,2.55,108.55
2013,6,15,6,26.4,85.44,100.57,2.64,110.42
2013,6,15,7,26.87,83.75,100.61,2.78,109.86
2013,6,15,8,27.25,81.88,100.62,2.88,108.04
2013,6,15,9,27.59,80.0,100.61,2.81,103.5
2013,6,15,10,27.86,78.25,100.55,2.61,101.41
2013,6,15,11,28.04,77.06,100.49,2.3,106.96
2013,6,15,12,28.07,76.81,100.42,2.17,119.34
2013,6,15,13,28.05,77.25,100.36,2.15,131.75
2013,6,15,14,27.95,78.19,100.33,2.23,143.41
2013,6,15,15,27.82,79.88,100.33,2.5,152.23
2013,6,15,16,27.66,81.62,100.36,2.86,151.83
2013,6,15,17,27.4,84.38,100.39,3.1,144.95
2013,6,15,18,27.24,86.0,100.42,3.42,138.15
2013,6,15,19,27.19,86.88,100.48,3.75,131.79
2013,6,15,20,27.19,87.12,100.55,3.98,126.78
2013,6,15,21,27.23,86.94,100.58,4.06,122.99
2013,6,15,22,27.22,86.75,100.58,3.94,122.78
2013,6,15,23,27.19,86.5,100.56,3.59,126.32
2013,6,16,0,27.14,86.44,100.51,3.3,130.1
2013,6,16,1,27.06,86.69,100.45,3.3,130.01
2013,6,16,2,26.99,87.19,100.42,3.57,124.49
2013,6,16,3,26.97,87.62,100.4,3.84,120.58
2013,6,16,4,26.93,88.0,100.43,4.04,118.05
2013,6,16,5,26.91,88.31,100.46,4.18,118.19
2013,6,16,6,26.98,88.06,100.52,4.13,122.25
2013,6,16,7,27.36,86.25,100.58,4.01,128.99
2013,6,16,8,27.67,83.31,100.61,3.5,138.53
2013,6,16,9,28.06,78.81,100.6,2.74,151.17
2013,6,16,10,28.36,74.12,100.56,1.7,168.33
2013,6,16,11,28.62,69.06,100.49,0.88,231.1
2013,6,16,12,28.85,65.56,100.42,1.53,279.41
2013,6,16,13,28.93,63.19,100.36,1.86,286.08
2013,6,16,14,28.83,62.5,100.34,1.58,276.81
2013,6,16,15,28.63,62.69,100.36,1.39,261.92
2013,6,16,16,28.38,63.44,100.39,1.3,245.9
2013,6,16,17,28.07,65.69,100.44,1.1,231.34
2013,6,16,18,27.85,67.06,100.49,0.94,211.45
2013,6,16,19,27.72,68.0,100.55,0.94,177.14
2013,6,16,20,27.55,69.75,100.6,1.21,147.13
2013,6,16,21,27.43,71.25,100.6,1.53,141.2
2013,6,16,22,27.38,71.19,100.58,1.44,150.52
2013,6,16,23,27.33,71.25,100.57,1.04,158.84
2013,6,17,0,27.26,72.25,100.54,0.45,168.89
2013,6,17,1,27.05,75.19,100.49,0.46,286.61
2013,6,17,2,26.84,78.81,100.44,1.13,311.37
2013,6,17,3,26.78,81.19,100.41,1.62,321.47
2013,6,17,4,26.83,82.5,100.4,2.02,323.48
2013,6,17,5,26.92,83.12,100.42,2.5,320.7
2013,6,17,6,27.07,83.69,100.45,3.12,319.77
2013,6,17,7,27.37,83.44,100.5,3.71,322.86
2013,6,17,8,27.65,82.25,100.53,4.29,327.03
2013,6,17,9,27.83,80.75,100.52,4.7,328.45
2013,6,17,10,27.98,79.25,100.48,4.89,324.81
2013,6,17,11,28.19,77.31,100.41,5.07,318.81
2013,6,17,12,28.44,75.19,100.34,5.31,314.52
2013,6,17,13,28.58,74.06,100.28,5.49,308.99
2013,6,17,14,28.6,74.0,100.22,5.4,304.93
2013,6,17,15,28.54,74.81,100.18,5.12,302.28
2013,6,17,16,28.39,76.44,100.19,4.8,300.12
2013,6,17,17,28.2,78.38,100.22,4.5,297.14
2013,6,17,18,28.12,79.12,100.26,4.44,293.9
2013,6,17,19,28.17,79.5,100.32,4.53,289.75
2013,6,17,20,28.21,80.06,100.39,4.92,285.96
2013,6,17,21,28.19,80.69,100.42,5.32,284.63
2013,6,17,22,28.18,81.0,100.43,5.37,285.77
2013,6,17,23,28.16,81.06,100.41,5.21,288.98
2013,6,18,0,28.13,81.25,100.37,5.1,292.24
2013,6,18,1,28.09,81.25,100.32,5.01,294.81
2013,6,18,2,28.06,81.31,100.27,4.94,296.69
2013,6,18,3,28.04,81.38,100.25,4.84,299.17
2013,6,18,4,28.01,81.56,100.24,4.97,302.09
2013,6,18,5,28.03,81.69,100.25,5.31,304.7
2013,6,18,6,28.19,81.69,100.29,5.61,307.65
2013,6,18,7,28.66,80.62,100.35,6.07,310.83
2013,6,18,8,28.86,79.94,100.38,6.52,313.4
2013,6,18,9,28.94,79.62,100.36,6.98,314.95
2013,6,18,10,29.03,79.25,100.31,7.29,316.39
2013,6,18,11,29.12,78.62,100.25,7.38,316.29
2013,6,18,12,29.15,78.19,100.22,7.27,314.09
2013,6,18,13,29.16,78.0,100.17,7.09,312.18
2013,6,18,14,29.15,77.88,100.12,6.94,311.94
2013,6,18,15,29.12,77.94,100.1,6.82,313.98
2013,6,18,16,28.98,78.81,100.11,6.7,315.47
2013,6,18,17,28.68,80.56,100.16,6.51,314.32
2013,6,18,18,28.47,81.69,100.23,6.61,313.18
2013,6,18,19,28.39,83.06,100.3,6.82,313.89
2013,6,18,20,28.33,84.19,100.36,7.08,312.36
2013,6,18,21,28.3,85.0,100.41,7.31,309.97
2013,6,18,22,28.28,85.5,100.41,7.47,311.52
2013,6,18,23,28.25,85.38,100.36,7.68,316.69
2013,6,19,0,28.15,85.0,100.28,8.19,317.67
2013,6,19,1,28.04,85.06,100.23,8.82,316.76
2013,6,19,2,27.84,86.06,100.17,9.34,318.19
2013,6,19,3,27.66,87.19,100.15,9.61,320.28
2013,6,19,4,27.58,87.44,100.17,9.58,323.09
2013,6,19,5,27.59,87.44,100.2,9.29,325.41
2013,6,19,6,27.69,87.5,100.26,9.09,325.82
2013,6,19,7,27.96,87.25,100.33,9.14,325.48
2013,6,19,8,28.23,86.75,100.37,9.32,323.73
2013,6,19,9,28.48,86.06,100.37,9.54,319.85
2013,6,19,10,28.73,85.25,100.33,9.73,315.26
2013,6,19,11,28.9,84.56,100.28,9.85,311.17
2013,6,19,12,29.0,84.25,100.23,9.76,307.62
2013,6,19,13,29.03,84.19,100.18,9.44,304.55
2013,6,19,14,28.96,84.69,100.16,9.02,301.32
2013,6,19,15,28.85,85.56,100.18,8.58,297.89
2013,6,19,16,28.69,86.25,100.23,8.08,296.89
2013,6,19,17,28.51,86.75,100.26,7.71,299.63
2013,6,19,18,28.41,86.62,100.29,7.57,305.33
2013,6,19,19,28.4,86.19,100.38,7.18,308.33
2013,6,19,20,28.41,85.69,100.48,6.75,307.52
2013,6,19,21,28.39,85.44,100.52,6.77,307.31
2013,6,19,22,28.33,85.56,100.51,7.14,308.16
2013,6,19,23,28.28,85.94,100.51,7.54,308.27
2013,6,20,0,28.19,86.62,100.49,7.55,308.53
2013,6,20,1,28.09,86.94,100.44,7.29,309.65
2013,6,20,2,28.01,87.19,100.39,6.97,312.09
2013,6,20,3,27.94,87.62,100.36,6.78,315.65
2013,6,20,4,27.9,87.69,100.36,6.79,319.16
2013,6,20,5,27.89,87.75,100.39,6.61,322.2
2013,6,20,6,28.01,87.44,100.45,6.43,323.6
2013,6,20,7,28.4,85.94,100.51,6.43,323.84
2013,6,20,8,28.68,84.56,100.56,6.32,323.09
2013,6,20,9,28.91,83.19,100.54,6.27,319.5
2013,6,20,10,29.05,82.19,100.49,6.31,316.61
2013,6,20,11,29.12,81.31,100.41,6.43,316.48
2013,6,20,12,29.18,80.31,100.33,6.53,316.36
2013,6,20,13,29.26,79.06,100.28,6.55,315.1
2013,6,20,14,29.26,78.06,100.25,6.57,313.31
2013,6,20,15,29.18,77.5,100.27,6.51,311.98
2013,6,20,16,29.01,78.06,100.31,6.25,313.53
2013,6,20,17,28.63,80.31,100.36,5.71,317.77
2013,6,20,18,28.37,81.69,100.43,5.45,323.33
2013,6,20,19,28.29,82.31,100.5,5.34,328.89
2013,6,20,20,28.19,82.81,100.56,5.34,332.16
2013,6,20,21,28.15,83.12,100.6,5.37,334.22
2013,6,20,22,28.12,82.94,100.61,5.26,335.26
2013,6,20,23,28.08,82.62,100.6,5.02,336.43
2013,6,21,0,28.07,82.06,100.56,4.75,340.28
2013,6,21,1,28.02,81.44,100.51,4.37,344.22
2013,6,21,2,27.97,80.69,100.47,3.91,347.43
2013,6,21,3,27.89,79.94,100.46,3.54,350.97
2013,6,21,4,27.79,80.06,100.49,3.56,354.59
2013,6,21,5,27.73,80.44,100.52,3.79,354.08
2013,6,21,6,27.78,81.0,100.56,3.97,348.2
2013,6,21,7,28.29,79.81,100.58,4.44,342.36
2013,6,21,8,28.62,78.38,100.59,4.91,340.3
2013,6,21,9,28.92,77.19,100.57,4.84,347.13
2013,6,21,10,29.19,75.62,100.6,4.11,7.64
2013,6,21,11,29.38,74.31,100.58,3.56,22.57
2013,6,21,12,29.49,73.25,100.51,3.09,18.89
2013,6,21,13,29.53,72.75,100.43,2.77,13.68
2013,6,21,14,29.47,72.69,100.39,2.5,9.17
2013,6,21,15,29.37,73.0,100.4,2.22,5.25
2013,6,21,16,29.21,73.5,100.44,1.91,359.06
2013,6,21,17,28.83,75.69,100.5,1.55,345.12
2013,6,21,18,28.45,77.5,100.57,1.52,321.89
2013,6,21,19,28.27,78.31,100.64,1.77,311.78
2013,6,21,20,28.1,79.25,100.67,2.02,313.43
2013,6,21,21,27.94,80.19,100.67,2.3,316.79
2013,6,21,22,27.77,81.19,100.64,2.71,321.31
2013,6,21,23,27.65,82.19,100.62,3.22,322.1
2013,6,22,0,27.55,82.94,100.57,3.63,317.53
2013,6,22,1,27.48,83.25,100.51,4.06,311.1
2013,6,22,2,27.42,83.38,100.47,4.5,306.75
2013,6,22,3,27.4,83.25,100.45,4.93,304.75
2013,6,22,4,27.4,82.94,100.45,5.16,306.63
2013,6,22,5,27.42,82.62,100.49,5.2,311.04
2013,6,22,6,27.62,82.19,100.54,5.15,316.23
2013,6,22,7,28.23,79.75,100.63,5.33,322.02
2013,6,22,8,28.55,77.81,100.69,5.43,326.08
2013,6,22,9,28.76,76.94,100.7,5.46,328.04
2013,6,22,10,28.94,76.19,100.67,5.51,327.75
2013,6,22,11,29.1,75.62,100.61,5.56,325.93
2013,6,22,12,29.2,75.12,100.54,5.61,323.43
2013,6,22,13,29.23,74.81,100.48,5.65,321.74
2013,6,22,14,29.21,74.62,100.42,5.55,320.94
2013,6,22,15,29.13,74.75,100.41,5.26,320.97
2013,6,22,16,28.98,75.44,100.44,4.76,322.53
2013,6,22,17,28.64,77.88,100.49,4.09,325.82
2013,6,22,18,28.41,79.12,100.54,3.67,331.09
2013,6,22,19,28.36,79.44,100.61,3.44,337.45
2013,6,22,20,28.26,79.94,100.66,3.35,343.34
2013,6,22,21,28.14,80.75,100.68,3.4,348.33
2013,6,22,22,28.0,81.69,100.67,3.38,349.47
2013,6,22,23,27.88,82.38,100.66,3.24,349.02
2013,6,23,0,27.76,83.0,100.62,3.09,348.46
2013,6,23,1,27.66,83.38,100.55,2.94,342.34
2013,6,23,2,27.55,83.94,100.49,2.95,337.58
2013,6,23,3,27.44,84.69,100.47,3.03,341.66
2013,6,23,4,27.37,85.19,100.48,3.18,349.52
2013,6,23,5,27.27,85.75,100.5,3.42,355.94
2013,6,23,6,27.37,85.88,100.54,3.53,358.35
2013,6,23,7,27.7,84.62,100.6,3.73,1.8
2013,6,23,8,28.06,82.81,100.65,3.7,359.39
2013,6,23,9,28.4,81.06,100.64,3.6,349.86
2013,6,23,10,28.62,79.94,100.6,3.72,337.64
2013,6,23,11,28.75,79.44,100.54,4.07,326.92
2013,6,23,12,28.83,79.19,100.49,4.49,320.79
2013,6,23,13,28.9,78.69,100.44,4.86,317.08
2013,6,23,14,28.95,78.0,100.41,5.09,313.76
2013,6,23,15,28.93,77.69,100.39,5.17,311.32
2013,6,23,16,28.87,77.62,100.41,4.96,310.66
2013,6,23,17,28.61,79.0,100.47,4.45,309.3
2013,6,23,18,28.37,79.56,100.54,4.17,306.07
2013,6,23,19,28.34,79.38,100.63,4.07,302.87
2013,6,23,20,28.3,79.44,100.69,4.11,301.49
2013,6,23,21,28.24,79.75,100.73,4.21,300.03
2013,6,23,22,28.13,80.44,100.73,4.27,299.71
2013,6,23,23,28.0,81.12,100.72,4.27,301.77
2013,6,24,0,27.87,81.62,100.68,4.25,304.36
2013,6,24,1,27.8,81.81,100.62,4.26,304.91
2013,6,24,2,27.73,81.81,100.58,4.25,304.83
2013,6,24,3,27.68,81.88,100.57,4.18,305.89
2013,6,24,4,27.69,81.75,100.59,4.13,307.54
2013,6,24,5,27.74,81.31,100.64,4.25,307.08
2013,6,24,6,27.89,80.94,100.7,4.36,306.48
2013,6,24,7,28.38,79.69,100.77,4.48,306.63
2013,6,24,8,28.75,77.0,100.83,4.77,307.15
2013,6,24,9,29.01,75.31,100.83,4.96,308.03
2013,6,24,10,29.23,74.12,100.81,5.08,308.26
2013,6,24,11,29.39,73.12,100.75,5.14,306.66
2013,6,24,12,29.51,72.19,100.68,5.1,303.57
2013,6,24,13,29.56,71.5,100.62,4.93,300.18
2013,6,24,14,29.53,71.12,100.57,4.61,295.91
2013,6,24,15,29.41,71.19,100.57,4.16,289.66
2013,6,24,16,29.18,72.25,100.6,3.68,282.12
2013,6,24,17,28.73,75.25,100.67,3.25,276.2
2013,6,24,18,28.37,76.56,100.73,3.19,276.46
2013,6,24,19,28.23,77.38,100.8,3.35,279.13
2013,6,24,20,28.1,78.0,100.85,3.44,277.04
2013,6,24,21,28.02,78.25,100.89,3.26,270.82
2013,6,24,22,27.96,78.31,100.92,2.89,266.28
2013,6,24,23,27.89,78.44,100.91,2.51,265.71
2013,6,25,0,27.75,78.69,100.87,2.2,263.05
2013,6,25,1,27.61,78.94,100.81,1.95,253.45
2013,6,25,2,27.48,79.12,100.77,1.68,236.75
2013,6,25,3,27.31,79.62,100.76,1.41,212.98
2013,6,25,4,27.18,80.19,100.8,1.34,186.01
2013,6,25,5,27.09,80.56,100.84,1.44,166.8
2013,6,25,6,27.16,81.25,100.9,1.64,156.73
2013,6,25,7,27.64,80.0,100.96,1.96,156.8
2013,6,25,8,28.0,78.38,101.0,2.06,159.78
2013,6,25,9,28.25,77.44,101.0,1.97,161.06
2013,6,25,10,28.48,75.94,100.95,1.59,166.03
2013,6,25,11,28.73,74.25,100.88,1.26,180.71
2013,6,25,12,28.9,73.06,100.81,1.24,200.6
2013,6,25,13,29.03,72.31,100.74,1.42,214.04
2013,6,25,14,29.06,72.06,100.68,1.7,216.4
2013,6,25,15,29.02,72.5,100.67,2.11,210.93
2013,6,25,16,28.8,74.69,100.69,2.69,201.86
2013,6,25,17,28.37,78.5,100.74,3.26,191.2
2013,6,25,18,28.0,81.5,100.81,3.78,181.89
2013,6,25,19,27.83,83.0,100.89,4.19,174.0
2013,6,25,20,27.67,84.12,100.94,4.45,167.62
2013,6,25,21,27.51,85.0,100.96,4.53,162.66
2013,6,25,22,27.4,85.44,100.95,4.49,157.5
2013,6,25,23,27.3,85.56,100.93,4.37,151.37
2013,6,26,0,27.23,85.5,100.88,4.24,145.52
2013,6,26,1,27.12,85.69,100.81,4.15,140.11
2013,6,26,2,27.0,86.0,100.75,4.14,135.61
2013,6,26,3,26.89,86.31,100.73,4.16,132.26
2013,6,26,4,26.84,86.25,100.72,4.05,131.09
2013,6,26,5,26.86,85.94,100.75,3.93,132.5
2013,6,26,6,27.1,85.38,100.79,3.84,135.58
2013,6,26,7,27.73,83.0,100.86,4.07,139.67
2013,6,26,8,28.08,81.56,100.91,4.13,143.61
2013,6,26,9,28.3,80.94,100.91,4.18,149.22
2013,6,26,10,28.42,80.5,100.88,4.24,154.24
2013,6,26,11,28.48,80.25,100.82,4.31,159.3
2013,6,26,12,28.48,80.25,100.76,4.46,165.09
2013,6,26,13,28.44,80.44,100.7,4.7,169.36
2013,6,26,14,28.37,80.69,100.67,4.94,171.64
2013,6,26,15,28.29,81.19,100.67,5.26,171.71
2013,6,26,16,28.08,82.56,100.69,5.52,170.31
2013,6,26,17,27.73,84.62,100.73,5.45,166.9
2013,6,26,18,27.51,86.0,100.79,5.34,162.97
2013,6,26,19,27.43,86.38,100.86,5.33,158.85
2013,6,26,20,27.4,86.44,100.91,5.31,155.32
2013,6,26,21,27.35,86.62,100.94,5.3,153.1
2013,6,26,22,27.31,86.5,100.93,5.27,151.19
2013,6,26,23,27.25,86.56,100.9,5.36,149.25
2013,6,27,0,27.17,86.88,100.81,5.7,147.53
2013,6,27,1,27.12,87.0,100.7,6.32,146.09
2013,6,27,2,27.03,87.25,100.6,6.57,145.42
2013,6,27,3,26.93,87.31,100.6,5.91,145.83
2013,6,27,4,26.81,87.19,100.63,5.15,145.08
2013,6,27,5,26.73,87.06,100.67,4.68,141.5
2013,6,27,6,26.87,86.56,100.76,4.63,129.52
2013,6,27,7,27.36,84.44,100.86,4.86,123.59
2013,6,27,8,27.63,82.38,100.89,4.31,132.21
2013,6,27,9,27.87,80.88,100.87,3.92,140.98
2013,6,27,10,28.07,80.12,100.86,3.97,143.96
2013,6,27,11,28.19,79.75,100.81,4.01,148.29
2013,6,27,12,28.19,79.69,100.75,3.94,156.89
2013,6,27,13,28.14,80.0,100.69,3.86,169.15
2013,6,27,14,28.01,80.75,100.63,3.98,180.11
2013,6,27,15,27.85,81.69,100.61,4.17,186.45
2013,6,27,16,27.66,82.94,100.62,4.43,187.4
2013,6,27,17,27.37,84.69,100.66,4.46,184.92
