YEAR,MO,DY,HR,T2M,RH2M,PS,WS10M,WD10M
2013,1,15,9,25.79,77.94,96.22,3.14,264.57
2013,1,15,10,26.56,72.81,96.2,3.45,261.39
2013,1,15,11,26.88,70.38,96.14,3.24,257.31
2013,1,15,12,27.08,70,96.05,2.89,254.31
2013,1,15,13,27.41,69.19,95.96,2.65,252.15
2013,1,15,14,27.46,69.12,95.9,2.26,251.88
2013,1,15,15,26.91,71.62,95.88,1.78,253.64
2013,1,15,16,26.26,76.06,95.91,1.12,258.77
2013,1,15,17,25.73,80.5,95.95,0.94,253.07
2013,1,15,18,24.8,86.38,96.05,0.83,240.79
2013,1,15,19,24.31,88.62,96.15,0.96,226.32
2013,1,15,20,24.1,89.94,96.2,0.9,215.77
2013,1,15,21,24.01,90.31,96.22,0.7,232.24
2013,1,15,22,23.82,91.31,96.22,0.72,256.87
2013,1,15,23,23.58,92.75,96.17,0.82,264.51
2013,1,16,0,23.24,94.19,96.11,0.99,256.84
2013,1,16,1,23.21,94.5,96.08,1.2,245.28
2013,1,16,2,23.27,94.44,96.1,1.57,230.45
2013,1,16,3,23.09,94.75,96.14,2.09,217.56
2013,1,16,4,22.76,95.06,96.19,2.35,209.89
2013,1,16,5,22.55,94.69,96.25,2.47,209
2013,1,16,6,22.57,92.75,96.29,2.39,214.21
2013,1,16,7,23.02,88.5,96.35,2.5,229.55
2013,1,16,8,23.6,84.5,96.37,2.41,243.6
2013,1,16,9,24.39,81.25,96.35,2.54,260.8
2013,1,16,10,25.18,79.06,96.31,2.85,272.2
2013,1,16,11,25.89,76.25,96.27,3.05,281.97
2013,1,16,12,26.33,74.56,96.22,3.22,290.9
2013,1,16,13,26.45,74.5,96.17,3.35,298.24
2013,1,16,14,26.41,75,96.12,3.3,302.34
2013,1,16,15,26.15,76.19,96.11,3.01,303.98
2013,1,16,16,25.58,79.81,96.13,2.48,307.05
2013,1,16,17,24.94,84.56,96.18,2.01,307.89
2013,1,16,18,24.3,88.75,96.23,1.55,302.89
2013,1,16,19,23.97,89.81,96.26,1.31,287.35
2013,1,16,20,23.84,89.69,96.3,1.23,260.9
2013,1,16,21,23.77,89.75,96.31,1.3,237.74
2013,1,16,22,23.69,90.44,96.29,1.48,222.44
2013,1,16,23,23.57,91.31,96.22,1.61,215.31
2013,1,17,0,23.44,91.69,96.14,1.59,212.99
2013,1,17,1,23.33,91.81,96.06,1.48,215.36
2013,1,17,2,23.29,91.19,96.02,1.23,228.61
2013,1,17,3,23.27,90.44,96,1.01,266.45
2013,1,17,4,23.15,90.75,96.01,1.31,305.78
2013,1,17,5,23.19,90.69,96.09,1.35,315.47
2013,1,17,6,23.56,90,96.18,1.26,309.71
2013,1,17,7,24.48,87.94,96.25,1.84,298.63
2013,1,17,8,25.16,84.38,96.27,2.35,292.3
2013,1,17,9,26.08,78.75,96.25,2.69,284.64
2013,1,17,10,27.05,73.12,96.22,2.87,277.98
2013,1,17,11,27.76,69.38,96.16,2.93,275.66
2013,1,17,12,28.12,69.44,96.09,2.77,275.02
